FamilyCode,OldCode,Code,SplCode,TreeCode,ScientificName,Lifeform,Climate,Est_ASMR,NewEst_ASMR,Est_SNR,GSM,EnglishName,Native,Codetype,ID
LILIACE,NARCPOE,NARCPOE,NARCPOE,,Narcissus poeticus,7,0,0,,0,0,poet's narcissus,E,U,17811
LILIACE,NARCPSE,NARCPSE,NARCPSE,,Narcissus pseudo-narcissus,7,0,0,,0,0,daffodil,E,U,17812
JUNGERA,NARDBRE,NARDBRE,NARDBRE,,Nardia breidleri,10,0,0,,0,0,,N,U,21803
JUNGERA,NARDCOM,NARDCOM,NARDCOM,,Nardia compressa,10,0,0,,0,0,,N,U,21804
JUNGERA,NARDGEO,NARDGEO,NARDGEO,,Nardia geoscyphus,10,1,0,,0,0,,N,U,21805
JUNGERA,NARDGEO1,NARDGEO1,NARDGEO,,Nardia geoscyphus var. bifida,10,0,0,,0,0,,N,U,21806
JUNGERA,NARDGEO2,NARDGEO2,NARDGEO,,Nardia geoscyphus var. geoscyphus,10,0,0,,0,0,,N,U,21807
JUNGERA,NARDIA,NARDIA,NARDIA,,Nardia sp.,10,0,0,,0,0,,N,U,21813
JUNGERA,NARDINS,NARDINS,NARDINS,,Nardia insecta,10,0,0,,0,0,,N,U,21808
JUNGERA,NARDLES,NARDLES,NARDLES,,Nardia lescurii,10,0,0,,0,0,,N,U,21809
JUNGERA,NARDSCA,NARDSCA,NARDSCA,,Nardia scalaris,10,0,0,,0,0,,N,U,21810
JUNGERA,NARDSCA1,NARDSCA1,NARDSCA,,Nardia scalaris ssp. botryoidea,10,0,0,,0,0,,N,U,21811
JUNGERA,NARDSCA2,NARDSCA2,NARDSCA,,Nardia scalaris ssp. scalaris,10,0,0,,0,0,,N,U,21812
POACEAE,NASSELL,NASSELL,NASSELL,,Nassella sp.,6,0,0,,0,0,,N,U,15950
POACEAE,NASSVIR,NASSVIR,NASSVIR,,Nassella viridula,6,0,0,,0,0,green needlegrass,N,U,15951
POACEAE,STIPVIR,NASSVIR,NASSVIR,,Stipa viridula,6,0,0,,0,0,,,S,16193
BRASSIA,NASTMIC,NASTMIC,NASTMIC,,Nasturtium microphyllum,7,0,0,,0,0,one-rowed watercress,E,U,17814
BRASSIA,NASTOFF1,NASTMIC,NASTMIC,,Nasturtium officinale var. microphyllum,7,0,0,,0,0,,,S,17816
BRASSIA,RORIMIR,NASTMIC,NASTMIC,,Rorippa microphylla,7,0,0,,0,0,,,S,18951
BRASSIA,NASTOFF,NASTOFF,NASTOFF,,Nasturtium officinale,7,0,0,7,0,0,common watercress,E,U,17815
BRASSIA,RORINAS,NASTOFF,NASTOFF,,Rorippa nasturtium-aquaticum,7,0,0,7,0,0,,,S,18952
POLEMOI,NAVADIV,NAVADIV,NAVADIV,,Navarretia divaricata,7,0,0,,0,0,mountain navarretia,N,U,24685
POLEMOI,NAVADIV1,NAVADIV1,NAVADIV,,Navarretia divaricata var. divaricata,7,0,0,,0,0,mountain navarretia,N,U,24701
POLEMOI,NAVAINT,NAVAINT,NAVAINT,,Navarretia intertexta,7,0,0,,0,0,needle-leaved navarretia,N,U,17818
POLEMOI,NAVAMIN1,NAVAINT,NAVAINT,,Navarretia minima var. intertexta,7,0,0,,0,0,,,S,17819
POLEMOI,NAVAPRO,NAVAPRO,NAVAPRO,,Navarretia propinqua,7,0,0,,0,0,near navarretia,N,U,25062
POLEMOI,NAVARRE,NAVARRE,NAVARRE,,Navarretia sp.,7,0,0,,0,0,,N,U,17820
POLEMOI,NAVASQU,NAVASQU,NAVASQU,,Navarretia squarrosa,7,0,0,,0,0,skunkweed,N,U,17821
NECKERC,NECKDOU,NECKDOU,NECKDOU,,Neckera douglasii,9,0,0,,0,0,Douglas' neckera,N,U,20675
NECKERC,NECKERA,NECKERA,NECKERA,,Neckera sp.,9,0,0,,0,0,neckera,N,U,20680
NECKERC,NECKERC,NECKERC,NECKERC,,Neckeraceae,9,0,0,,0,0,,N,U,20681
NECKERC,NECKOLI,NECKPEN,NECKPEN,,Neckera oligocarpa,9,0,0,,0,0,,,S,20676
NECKERC,NECKPEN,NECKPEN,NECKPEN,,Neckera pennata,9,0,0,,0,0,feathered neckera,N,U,20677
NECKERC,NECKPEN1,NECKPEN,NECKPEN,,Neckera pennata var. pennata,9,0,0,,0,0,,,S,20678
NECKERC,NECKPEN2,NECKPEN,NECKPEN,,Neckera pennata var. tenera,9,0,0,,0,0,,,S,20679
HYDROPY,NEMOBRE,NEMOBRE,NEMOBRE,,Nemophila breviflora,7,0,0,,0,0,Great Basin nemophila,N,U,17822
HYDROPY,NEMOPAR,NEMOPAR,NEMOPAR,,Nemophila parviflora,7,4,3,3,3,2,small-flowered nemophila,N,U,17823
HYDROPY,NEMOPAR1,NEMOPAR1,NEMOPAR,,Nemophila parviflora var. parviflora,7,0,0,,0,0,small-flowered nemophila,N,U,17824
HYDROPY,NEMOPED,NEMOPED,NEMOPED,,Nemophila pedunculata,7,0,0,,0,0,meadow nemophila,N,U,17825
HYDROPY,NEMOPHI,NEMOPHI,NEMOPHI,,Nemophila sp.,7,0,0,,0,0,,N,U,17826
NOTUSED,NEOFLOX,NEOFLOX,NEOFLOX,,Neofuscelia loxodes,11,0,0,,0,0,blistered brown,N,U,23155
NOTUSED,NEOFSUB,NEOFSUB,NEOFSUB,,Neofuscelia subhosseana,11,0,0,,0,0,blistered brown,N,U,23157
NOTUSED,NEOFUSC,NEOFUSC,NEOFUSC,,Neofuscelia sp.,11,0,0,,0,0,brown lichens,N,U,23156
NOTUSED,NEOFVER,NEOFVER,NEOFVER,,Neofuscelia verruculifera,11,0,0,,0,0,powdered brown,N,U,23158
LAMIACE,NEPECAT,NEPECAT,NEPECAT,,Nepeta cataria,7,0,0,,0,0,catnip,E,U,17827
LAMIACE,NEPETA,NEPETA,NEPETA,,Nepeta sp.,7,0,0,,0,0,,E,U,17828
NOTUSED,NEPHARC,NEPHARC,NEPHARC,,Nephroma arcticum,11,2,0,,0,0,green light,N,U,23159
NOTUSED,NEPHBEL,NEPHBEL,NEPHBEL,,Nephroma bellum,11,0,0,,0,0,cat's paw,N,U,23160
NOTUSED,NEPHEXP,NEPHEXP,NEPHEXP,,Nephroma expallidum,11,0,0,,0,0,alpine paw,N,U,23161
NOTUSED,NEPHHEL,NEPHHEL,NEPHHEL,,Nephroma helveticum,11,0,0,,0,0,dog's paw,N,U,23162
NOTUSED,NEPHHEL1,NEPHHEL1,NEPHHEL,,Nephroma helveticum ssp. helveticum,11,0,0,,0,0,dog's paw,N,U,23163
NOTUSED,NEPHHEL2,NEPHHEL2,NEPHHEL,,Nephroma helveticum ssp. sipeanum,11,0,0,,0,0,dog's paw,N,U,23164
NOTUSED,NEPHISI,NEPHISI,NEPHISI,,Nephroma isidiosum,11,0,0,,0,0,peppered paw,N,U,23165
NOTUSED,NEPHLAE,NEPHLAE,NEPHLAE,,Nephroma laevigatum,11,0,0,,0,0,seaside paw,N,U,23166
NOTUSED,NEPHOCC,NEPHOCC,NEPHOCC,,Nephroma occultum,11,0,0,,0,0,cryptic paw,N,U,23167
NOTUSED,NEPHPAR,NEPHPAR,NEPHPAR,,Nephroma parile,11,0,0,,0,0,powder paw,N,U,23168
NOTUSED,NEPHRES,NEPHRES,NEPHRES,,Nephroma resupinatum,11,0,0,,0,0,blister paw,N,U,23169
NOTUSED,NEPHROA,NEPHROA,NEPHROA,,Nephromataceae,11,0,0,,0,0,,N,U,23172
NOTUSED,NEPHROM,NEPHROM,NEPHROM,,Nephroma sp.,11,0,0,,0,0,paw lichens,N,U,23171
NOTUSED,NEPHSIL,NEPHSIL,NEPHSIL,,Nephroma silvae-veteris,11,0,0,,0,0,old-growth paw,N,U,23170
BRASSIA,NESLIA,NESLIA,NESLIA,,Neslia sp.,7,0,0,,0,0,,E,U,17831
BRASSIA,NESLPAN,NESLPAN,NESLPAN,,Neslia paniculata,7,0,0,,0,0,ball mustard,E,U,17830
LEJEUNA,NEURBRE,NEURBRE,NEURBRE,,Neurolejeunea breutelii,10,0,0,,0,0,,N,U,21814
LEJEUNA,NEUROLE,NEUROLE,NEUROLE,,Neurolejeunea sp.,10,0,0,,0,0,,N,U,21815
SOLANAC,NICOATT,NICOATT,NICOATT,,Nicotiana attenuata,7,0,0,,0,0,wild tobacco,N,U,17832
SOLANAC,NICOTIA,NICOTIA,NICOTIA,,Nicotiana sp.,7,,,,,,tobacco,N,U,17833
NOTUSED,DESMCEP,NIEBCEP,NIEBCEP,,Desmazieria cephalota,11,0,0,,0,0,,,S,22715
NOTUSED,NIEBCEP,NIEBCEP,NIEBCEP,,Niebla cephalota,11,0,0,,0,0,northern seafog,N,U,23174
NOTUSED,NIEBLA,NIEBLA,NIEBLA,,Niebla sp.,11,0,0,,0,0,seafog lichens,N,U,23175
NOTUSED,NODOABB,NODOABB,NODOABB,,Nodobryoria abbreviata,11,0,0,,0,0,tufted foxtail,N,U,23176
NOTUSED,NODOBRY,NODOBRY,NODOBRY,,Nodobryoria sp.,11,0,0,,0,0,foxtail lichens,N,U,23178
NOTUSED,ALECORE,NODOORE,NODOORE,,Alectoria oregana,11,0,0,,0,0,,,S,22185
NOTUSED,NODOORE,NODOORE,NODOORE,,Nodobryoria oregana,11,0,0,,0,0,pendant foxtail,N,U,23177
NOTUSED,ALECSUD,NODOSUB,NODOSUB,,Alectoria subdivergens,11,0,0,,0,0,,,S,22196
NOTUSED,NODOSUB,NODOSUB,NODOSUB,,Nodobryoria subdivergens,11,0,0,,0,0,alpine foxtail,N,U,23179
NOTUSED,NORMAND,NORMAND,NORMAND,,Normandina sp.,11,0,0,,0,0,elf-ear lichen,N,U,23181
NOTUSED,NORMPUL,NORMPUL,NORMPUL,,Normandina pulchella,11,0,0,,0,0,elf-ear,N,U,23180
SCROPHL,NOTHNEM,NOTHNEM,NOTHNEM,,Nothochelone nemorosa,7,0,0,,0,0,woodland penstemon,N,U,17836
SCROPHL,PENSNEM,NOTHNEM,NOTHNEM,,Penstemon nemorosus,7,0,0,,0,0,,,S,18646
ASTERAC,NOTHOCA,NOTHOCA,NOTHOCA,,Nothocalais sp.,7,0,0,,0,0,,N,U,17834
SCROPHL,NOTHOCH,NOTHOCH,NOTHOCH,,Nothochelone sp.,7,0,0,,0,0,,N,U,18315
ASTERAC,NOTHTRO,NOTHTRO,NOTHTRO,,Nothocalais troximoides,7,6,1,1,2,3,false-agoseris,N,U,17835
ASTERAC,MICRTRO,NOTHTRO,NOTHTRO,,Microseris troximoides,7,0,0,,0,0,,,S,18449
ANTHOCR,NOTOBRE,NOTOBRE,NOTOBRE,,Notothylas breutelii,10,0,0,,0,0,,N,U,21816
ANTHOCR,NOTOORB,NOTOORB,NOTOORB,,Notothylas orbicularis,10,0,0,,0,0,,N,U,21817
ANTHOCR,NOTOTHY,NOTOTHY,NOTOTHY,,Notothylas sp.,10,0,0,,0,0,,N,U,21818
CEPHALI,NOWECUR,NOWECUR,NOWECUR,,Nowellia curvifolia,10,0,0,,0,0,,N,U,21819
CEPHALI,NOWELLI,NOWELLI,NOWELLI,,Nowellia sp.,10,0,0,,0,0,,N,U,21820
NYMPHAA,NUPHAR,NUPHAR,NUPHAR,,Nuphar sp.,7,0,0,7,0,0,,N,U,18319
NYMPHAA,NUPHLUT,NUPHLUT,NUPHLUT,,Nuphar lutea,7,0,6,7,0,5,,,X,14297
NYMPHAA,NUPHPOY,NUPHPOL,NUPHPOL,,Nuphar polysepalum,7,0,6,6,0,5,,,S,14308
NYMPHAA,NUPHLUT1,NUPHPOL,NUPHPOL,,Nuphar lutea ssp. polysepala,7,0,0,7,0,0,,,S,18316
NYMPHAA,NUPHPOL,NUPHPOL,NUPHPOL,,Nuphar polysepala,7,0,6,7,0,5,Rocky Mountain pond-lily,N,U,18318
NYMPHAA,NUPHVAI,NUPHVAR,NUPHVAR,,Nuphar variegatum,7,0,6,6,0,5,,,S,14298
NYMPHAA,NUPHLUT2,NUPHVAR,NUPHVAR,,Nuphar lutea ssp. variegata,7,0,0,7,0,0,,,S,18317
NYMPHAA,NUPHVAR,NUPHVAR,NUPHVAR,,Nuphar variegata,7,0,6,7,0,0,variegated yellow pond-lily,N,U,18320
SCROPHL,NUTTALL,NUTTALL,NUTTALL,,Nuttallanthus sp.,7,0,0,,0,0,,N,U,24913
SCROPHL,NUTTCAN,NUTTCAN,NUTTCAN,,Nuttallanthus canadensis,7,0,0,,0,0,Canada toadflax,E,U,25220
SCROPHL,LINACAN,NUTTTEX,NUTTTEX,,Linaria canadensis,7,0,0,,0,0,,,S,18381
SCROPHL,LINACAN1,NUTTTEX,NUTTTEX,,Linaria canadensis var. texana,7,0,0,,0,0,,,S,18382
SCROPHL,LINATEX,NUTTTEX,NUTTTEX,,Linaria texana,7,0,0,,0,0,,,S,18389
SCROPHL,NUTTTEX,NUTTTEX,NUTTTEX,,Nuttallanthus texana,7,0,0,,0,0,Texas toadflax,N,U,24912
NYCTAGI,NYCTAG,NYCTAGI,NYCTAGI,,Nyctaginaceae,7,0,0,,0,0,,N,U,18321
NYMPHAA,NYMPALB,NYMPALB,NYMPALB,,Nymphaea alba,7,0,0,7,0,0,European white waterlily,E,U,18322
NYMPHAA,NYMPHA,NYMPHAA,NYMPHAA,,Nymphaeaceae,7,0,0,,0,0,,N,U,18473
NYMPHAA,NYMPHAE,NYMPHAE,NYMPHAE,,Nymphaea sp.,7,0,0,,0,0,,N,U,18325
NYMPHAA,NYMPLEI,NYMPLEI,NYMPLEI,,Nymphaea leibergii,7,0,0,7,0,0,small white waterlily,N,U,14299
NYMPHAA,NYMPTET1,NYMPLEI,NYMPLEI,,Nymphaea tetragona ssp. leibergii,7,0,0,7,0,0,,,S,14300
NYMPHAA,NYMPMEX,NYMPMEX,NYMPMEX,,Nymphaea mexicana,7,0,0,7,0,0,yellow waterlily,E,U,18323
NYMPHAA,NYMPODO,NYMPODO,NYMPODO,,Nymphaea odorata,7,0,0,7,0,0,fragrant waterlily,E,U,18324
NYMPHAA,NYMPTET,NYMPTET,NYMPTET,,Nymphaea tetragona,7,0,0,7,0,0,pygmy waterlily,N,U,18472
NOTUSED,OCHRAND,OCHRAND,OCHRAND,,Ochrolechia androgyna,11,0,0,,0,0,,N,U,23182
NOTUSED,OCHRARB,OCHRARB,OCHRARB,,Ochrolechia arborea,11,0,0,,0,0,,N,U,23183
NOTUSED,OCHRFAR,OCHRFAR,OCHRFAR,,Ochrolechia farinacea,11,0,0,,0,0,,N,U,23186
NOTUSED,OCHRELI,OCHRFRI,OCHRFRI,,Ochrolechia elisabethae-kolae,11,0,0,,0,0,,,S,23185
NOTUSED,OCHRFRI,OCHRFRI,OCHRFRI,,Ochrolechia frigida,11,0,0,,0,0,,N,U,23187
NOTUSED,OCHRGON,OCHRFRI,OCHRFRI,,Ochrolechia gonatodes,11,0,0,,0,0,,,S,23189
NOTUSED,OCHRPTE,OCHRFRI,OCHRFRI,,Ochrolechia pterulina,11,0,0,,0,0,,,S,23198
NOTUSED,OCHRGOW,OCHRGOW,OCHRGOW,,Ochrolechia gowardii,11,0,0,,0,0,,N,U,23190
NOTUSED,OCHRGYA,OCHRGYA,OCHRGYA,,Ochrolechia gyalectina,11,0,0,,0,0,,N,U,23191
NOTUSED,OCHRJUV,OCHRJUV,OCHRJUV,,Ochrolechia juvenalis,11,0,0,,0,0,,N,U,23192
NOTUSED,OCHRLAE,OCHRLAE,OCHRLAE,,Ochrolechia laevigata,11,0,0,,0,0,,N,U,23193
NOTUSED,OCHRMON,OCHRMON,OCHRMON,,Ochrolechia montana,11,0,0,,0,0,,N,U,23194
NOTUSED,OCHROLE,OCHROLE,OCHROLE,,Ochrolechia sp.,11,0,0,,0,0,,N,U,23201
NOTUSED,OCHRCAL,OCHRORE,OCHRORE,,Ochrolechia californica,11,0,0,,0,0,,,S,23184
NOTUSED,OCHRORE,OCHRORE,OCHRORE,,Ochrolechia oregonensis,11,0,0,,0,0,,N,U,23195
NOTUSED,OCHRPAR,OCHRPAR,OCHRPAR,,Ochrolechia parella,11,0,0,,0,0,,N,U,23197
NOTUSED,OCHRRHO,OCHRRHO,OCHRRHO,,Ochrolechia rhodoleuca,11,0,0,,0,0,,N,U,23199
NOTUSED,PERTRHO,OCHRRHO,OCHRRHO,,Pertusaria rhodoleuca,11,0,0,,0,0,,,S,23355
NOTUSED,OCHRSUB,OCHRSUB,OCHRSUB,,Ochrolechia subathallina,11,0,0,,0,0,,N,U,23202
NOTUSED,OCHRSUL,OCHRSUL,OCHRSUL,,Ochrolechia subplicans,11,0,0,,0,0,,N,U,23203
NOTUSED,OCHRSUL1,OCHRSUL1,OCHRSUL,,Ochrolechia subplicans ssp. hultenii,11,0,0,,0,0,,N,U,23204
NOTUSED,PERTHUL,OCHRSUL1,OCHRSUL,,Pertusaria hultenii,11,0,0,,0,0,,,S,23346
NOTUSED,OCHRSOR,OCHRSZA,OCHRSZA,,Ochrolechia sorediosa,11,0,0,,0,0,,,S,23200
NOTUSED,OCHRSZA,OCHRSZA,OCHRSZA,,Ochrolechia szatalaënsis,11,0,0,,0,0,,N,U,23205
NOTUSED,OCHRTAR,OCHRTAR,OCHRTAR,,Ochrolechia tartarea,11,0,0,,0,0,,N,U,23206
NOTUSED,OCHRTUR,OCHRTUR,OCHRTUR,,Ochrolechia turneri,11,0,0,,0,0,,N,U,23207
NOTUSED,OCHRUPS,OCHRUPS,OCHRUPS,,Ochrolechia upsaliensis,11,0,0,,0,0,,N,U,23208
ADELANT,ODONDEN,ODONDEN,ODONDEN,,Odontoschisma denudatum,10,0,0,6,0,0,,N,U,21821
ADELANT,ODONDEN1,ODONDEN1,ODONDEN,,Odontoschisma denudatum var. denudatum,10,0,0,,0,0,,N,U,21822
ADELANT,ODONDEN2,ODONDEN2,ODONDEN,,Odontoschisma denudatum var. laevissima,10,0,0,,0,0,,N,U,21823
ADELANT,ODONELO,ODONELO,ODONELO,,Odontoschisma elongatum,10,0,0,,0,0,,N,U,21824
ADELANT,ODONGIB,ODONGIB,ODONGIB,,Odontoschisma gibbsiae,10,0,0,,0,0,,N,U,21825
ADELANT,ODONMAC,ODONMAC,ODONMAC,,Odontoschisma macounii,10,0,0,,0,0,,N,U,21826
ADELANT,ODONPRO,ODONPRO,ODONPRO,,Odontoschisma prostratum,10,0,0,,0,0,,N,U,21827
ADELANT,ODONSPH,ODONSPH,ODONSPH,,Odontoschisma sphagni,10,0,0,,0,0,,N,U,21829
ADELANT,ODONTOS,ODONTOS,ODONTOS,,Odontoschisma sp.,10,0,0,,0,0,,N,U,21828
OEDIPOI,OEDIGRI,OEDIGRI,OEDIGRI,,Oedipodium griffithianum,9,0,0,,0,0,gouty-moss,N,U,20683
OEDIPOI,OEDIPOD,OEDIPOD,OEDIPOD,,Oedipodium sp.,9,0,0,,0,0,,N,U,20684
OEDIPOI,OEDIPOI,OEDIPOI,OEDIPOI,,Oedipodiaceae,9,0,0,,0,0,,N,U,20682
ROSACEA,OEMLCER,OEMLCER,OEMLCER,,Oemleria cerasiformis,4,4,4,4,3,0,Indian-plum,N,U,14497
ROSACEA,OSMACER,OEMLCER,OEMLCER,,Osmaronia cerasiformis,4,0,0,,0,0,,,S,14501
ROSACEA,OEMLERI,OEMLERI,OEMLERI,,Oemleria sp.,4,0,0,,0,0,,N,U,14498
APIACEA,OENANTH,OENANTH,OENANTH,,Oenanthe sp.,7,0,0,,0,0,,N,U,18475
APIACEA,OENASAR,OENASAR,OENASAR,,Oenanthe sarmentosa,7,4,6,6,3,5,Pacific water-parsley,N,U,18474
ONAGRAC,OENOBIE,OENOBIE,OENOBIE,,Oenothera biennis,7,0,0,,0,0,common evening-primrose,E,U,18477
ONAGRAC,OENOERY,OENOGLA,OENOGLA,,Oenothera erythrosepala,7,0,0,,0,0,,,S,18481
ONAGRAC,OENOGLA,OENOGLA,OENOGLA,,Oenothera glazioviana,7,0,0,,0,0,red-sepaled evening-primrose,E,U,18482
ONAGRAC,OENOPAL,OENOPAL,OENOPAL,,Oenothera pallida,7,0,0,,0,0,pale evening-primrose,N,U,18483
ONAGRAC,OENOPAL1,OENOPAL1,OENOPAL,,Oenothera pallida ssp. pallida,7,0,0,,0,0,pale evening-primrose,N,U,18484
ONAGRAC,OENOPER,OENOPER,OENOPER,,Oenothera perennis,7,0,0,,0,0,perennial sundrops,E,U,18485
ONAGRAC,OENOTHE,OENOTHE,OENOTHE,,Oenothera sp.,7,0,0,,0,0,,N,U,18486
ONAGRAC,OENOVIL1,OENOVIL1,OENOVIL,,Oenothera villosa ssp. strigosa,7,0,0,,0,0,yellow evening-primrose,N,U,14306
ONAGRAC,OENODEP1,OENOVIL1,OENOVIL,,Oenothera depressa ssp. strigosa,7,0,0,,0,0,,,S,18480
ONAGRAC,OENOSTR,OENOVIL1,OENOVIL,,Oenothera strigosa,7,0,0,,0,0,,,S,18487
ONAGRAC,OENOVIL,OENOVIL,OENOVIL,,Oenothera villosa,7,0,0,,0,0,yellow evening-primrose,N,U,18488
ONAGRAC,OENOVIL2,OENOVIL2,OENOVIL,,Oenothera villosa ssp. villosa,7,0,0,,0,0,hairy evening-primrose,N,U,25063
OLEACEA,OLEACE,OLEACEA,OLEACEA,,Oleaceae,0,0,0,,0,0,,U,U,13665
POLYTRC,OLIGALI,OLIGALI,OLIGALI,,Oligotrichum aligerum,9,0,4,4,3,3,small hair-moss,N,U,20685
POLYTRC,OLIGHER,OLIGHER,OLIGHER,,Oligotrichum hercynicum,9,0,0,,0,0,hercynian hair-moss,N,U,20686
POLYTRC,OLIGOTR,OLIGOTR,OLIGOTR,,Oligotrichum sp.,9,0,0,,0,0,,N,U,20688
POLYTRC,OLIGPAR,OLIGPAR,OLIGPAR,,Oligotrichum parallelum,9,1,3,3,2,3,large hair-moss,N,U,20687
IRIDACE,OLSYDOU,OLSYDOU,OLSYDOU,,Olsynium douglasii,7,0,0,,0,0,satinflower,N,U,18489
IRIDACE,OLSYDOU1,OLSYDOU1,OLSYDOU,,Olsynium douglasii var. douglasii,7,0,0,,0,0,satinflower,N,U,18490
IRIDACE,OLSYDOU2,OLSYDOU2,OLSYDOU,,Olsynium douglasii var. inflatum,7,0,2,2,0,0,satinflower,N,U,18491
IRIDACE,SISYDOU,OLSYDOU2,OLSYDOU,,Sisyrinchium douglasii,7,4,2,2,2,4,,,S,19325
IRIDACE,SISYINF,OLSYDOU2,OLSYDOU,,Sisyrinchium inflatum,7,0,0,,0,0,,,S,19329
IRIDACE,OLSYNIU,OLSYNIU,OLSYNIU,,Olsynium sp.,7,0,0,,0,0,,N,U,18492
ASTERAC,OMALOTH,OMALOTH,OMALOTH,,Omalotheca sp.,7,0,0,,0,0,,E,U,25099
ASTERAC,GNAPSYL,OMALSYL,OMALSYL,,Gnaphalium sylvaticum,7,0,0,,0,0,,,S,13948
ASTERAC,OMALSYL,OMALSYL,OMALSYL,,Omalotheca sylvatica,7,0,0,,0,0,woodland cudweed,E,U,25098
NOTUSED,OMPHALI,OMPHALI,OMPHALI,,Omphalina sp.,11,0,0,,0,0,,N,U,23210
NOTUSED,OMPHHUD,OMPHHUD,OMPHHUD,,Omphalina hudsoniana,11,0,0,,0,0,,N,U,23209
NOTUSED,OMPHUMB,OMPHUMB,OMPHUMB,,Omphalina umbellifera,11,0,0,,0,0,,N,U,23211
ONAGRAC,ONAGRA,ONAGRAC,ONAGRAC,,Onagraceae,7,0,0,,0,0,,N,U,18493
DICRANA,ONCOPHO,ONCOPHO,ONCOPHO,,Oncophorus sp.,9,0,0,,0,0,spur-moss,N,U,20689
DICRANA,ONCOVIR,ONCOVIR,ONCOVIR,,Oncophorus virens,9,0,0,,0,0,green spur-moss,N,U,20690
DICRANA,ONCOWAH,ONCOWAH,ONCOWAH,,Oncophorus wahlenbergii,9,0,0,,0,0,mountain spur-moss,N,U,20691
FABACEA,ONOBRYC,ONOBRYC,ONOBRYC,,Onobrychis sp.,7,0,0,,0,0,,E,U,18494
FABACEA,ONOBVIC,ONOBVIC,ONOBVIC,,Onobrychis viciifolia,7,0,0,,0,0,sainfoin,E,U,18495
ASTERAC,ONOPACA,ONOPACA,ONOPACA,,Onopordum acanthium,7,0,0,,0,0,Scotch thistle,E,U,18496
ASTERAC,ONOPACA1,ONOPACA1,ONOPACA,,Onopordum acanthium ssp. acanthium,7,0,0,,0,0,Scotch thistle,E,U,25125
ASTERAC,ONOPORD,ONOPORD,ONOPORD,,Onopordum sp.,7,0,0,,0,0,,E,U,18497
NOTUSED,OPEGHER,OPEGHER,OPEGHER,,Opegrapha herbarum,11,0,0,,0,0,,N,U,23216
NOTUSED,OPEGRAP,OPEGRAP,OPEGRAP,,Opegrapha sp.,11,0,0,,0,0,,N,U,23220
NOTUSED,OPEGRUF,OPEGRUF,OPEGRUF,,Opegrapha rufescens,11,0,0,,0,0,,N,U,23219
NOTUSED,OPEGDIA,OPEGVAR,OPEGVAR,,Opegrapha diaphora,11,0,0,,0,0,,,S,23215
NOTUSED,OPEGLIC,OPEGVAR,OPEGVAR,,Opegrapha lichenoides,11,0,0,,0,0,,,S,23217
NOTUSED,OPEGPUL,OPEGVAR,OPEGVAR,,Opegrapha pulicaris,11,0,0,,0,0,,,S,23218
NOTUSED,OPEGVAR,OPEGVAR,OPEGVAR,,Opegrapha varia,11,0,0,,0,0,,N,U,23221
NOTUSED,HAEMLAP,OPHILAP,OPHILAP,,Haematomma lapponicum,11,0,0,,0,0,,,S,22803
NOTUSED,OPHILAP,OPHILAP,OPHILAP,,Ophioparma lapponica,11,0,0,,0,0,,N,U,23222
OPHIOGO,OPHIOGL,OPHIOGL,OPHIOGL,,Ophioglossum sp.,5,0,0,,0,0,,N,U,14913
OPHIOGO,OPHIOG,OPHIOGO,OPHIOGO,,Ophioglossaceae,5,0,0,,0,0,,N,U,14910
NOTUSED,OPHIOPA,OPHIOPA,OPHIOPA,,Ophioparma sp.,11,0,0,,0,0,,N,U,23224
NOTUSED,OPHIOPR,OPHIOPR,OPHIOPR,,Ophioparmaceae,11,0,0,,0,0,,N,U,23225
OPHIOGO,OPHIALA,OPHIPUS,OPHIPUS,,Ophioglossum alaskanum,5,0,0,,0,0,,,S,14911
OPHIOGO,OPHIPUS,OPHIPUS,OPHIPUS,,Ophioglossum pusillum,5,0,0,,0,0,northern adder's-tongue,N,U,14912
OPHIOGO,OPHIVUL,OPHIPUS,OPHIPUS,,Ophioglossum vulgatum,5,0,0,,0,0,,,S,14914
OPHIOGO,OPHIVUL1,OPHIPUS,OPHIPUS,,Ophioglossum vulgatum var. pseudopodum,5,0,0,,0,0,,,S,14915
NOTUSED,BACIHER,OPHIRUB,OPHIRUB,,Bacidia herrei,11,0,0,,0,0,,,S,22304
NOTUSED,BACIRUR,OPHIRUB,OPHIRUB,,Bacidia rubricosa,11,0,0,,0,0,,,S,22314
NOTUSED,OPHIRUB,OPHIRUB,OPHIRUB,,Ophioparma rubricosa,11,0,0,,0,0,,N,U,23223
ARALIAC,OPLOHOR,OPLOHOR,OPLOHOR,,Oplopanax horridus,4,0,0,,0,0,devil's club,N,U,14499
ARALIAC,OPLOPAN,OPLOPAN,OPLOPAN,,Oplopanax sp.,4,0,5,5,3,2,devil's club,N,U,14500
CACTACE,OPUNFRA,OPUNFRA,OPUNFRA,,Opuntia fragilis,7,0,0,,0,0,brittle prickly-pear cactus,N,U,18498
CACTACE,OPUNPOL,OPUNPOL,OPUNPOL,,Opuntia polyacantha,7,0,0,,0,0,plains prickly-pear cactus,,X,18499
CACTACE,OPUNTIA,OPUNTIA,OPUNTIA,,Opuntia sp.,7,0,0,,0,0,,N,U,18500
CACTACE,OPUNXCO,OPUNXCO,OPUNXCO,,Opuntia x columbiana,7,0,0,,0,0,grizzlybear prickly pear,N,U,24921
