"plot","zone","subzone"
"03Y006","SWB","mks"
"03Y007","SWB","mk"
"03Y008","SWB","mk"
"03Y012","SWB","mks"
"04DY001","SWB","mks"
"04DY004","SWB","mks"
"04DY009","SWB","mks"
"04DY011","SWB","mks"
"04DY012","SWB","mks"
"04DY015","SWB","mks"
"04DY016","SWB","mks"
"04DY017","SWB","mks"
"04DY019","SWB","mks"
"04DY020","SWB","mks"
"04DY022","SWB","mks"
"04IW018","SWB","mk"
"04IW029","SWB","mks"
"04IW031","SWB","mks"
"04IW042","SWB","mks"
"04IW114","SWB","mk"
"04LT001","BAFA","p"
"04LT002","BAFA","p"
"04LT004","BAFA","p"
"04LT007","SWB","mk"
"04LT010","SWB","mk"
"04LT011","SWB","mk"
"04LT012","SWB","mk"
"04LT013","SWB","mk"
"04WM001","SWB","mks"
"04WM002","SWB","mks"
"04WM003","SWB","mks"
"04WM004","SWB","mks"
"08-0026","BAFA","wv"
"08-0028","BAFA","wv"
"08-0041","BAFA","dv"
"08-0045","BAFA","dv"
"08-0051","BAFA","dv"
"08-0053","BAFA","dv"
"08-0054","BAFA","dv"
"08-0067","IMA","mv"
"08-0142","BAFA","m"
"08-0177","BAFA","m"
"08-0181","BAFA","un"
"08-0182","BAFA","wm"
"08-0184","IMA","xv"
"08-3322","BAFA","dv"
"08-3346","SWB","un"
"08-3357","SWB","un"
"08-8374","IMA","mm"
"08-8376","IMA","mm"
"08-8378","IMA","mm"
"08-8382","IMA","mm"
"08890","BAFA","mv"
"08892","BAFA","mv"
"08896","BAFA","mv"
"08-9292","BAFA","dm"
"09544","BAFA","dc"
"109080","SWB","mk1"
"12-0037","IMA","dc"
"12-0040","IMA","wc"
"12-0041","IMA","wc"
"12-0043","IMA","wc"
"14389","BAFA","dc"
"14390","BAFA","m1"
"14392","BAFA","dc"
"14398","BAFA","dc"
"13204","SWB","mk"
"13209","SWB","mk"
"13210","SWB","mk"
"13213","SWB","mk"
"13214","SWB","mk"
"13215","SWB","mk"
"14374","BAFA","dc"
"14383","SWB","mks"
"14421","BAFA","dc"
"14426","BAFA","dc"
"14437","BAFA","dc"
"14438","BAFA","dc"
"14441","BAFA","dc"
"14443","BAFA","dc"
"14450","BAFA","dc"
"14454","BAFA","dc"
"14460","BAFA","dc"
"14461","BAFA","dc"
"14467","BAFA","v"
"29322","SWB","mks"
"29324","BAFA","dc2"
"29325","BAFA","dc2"
"29328","SWB","mks"
"29333","SWB","mk"
"As93137","IMA","mk2"
"As93160","IMA","mk2"
"BAB056","BAFA","d3"
"BB1029","IMA","dk2"
"BG184","BAFA","lee"
"BOR028","SWB","un"
"BOR094","SWB","un"
"BOR095","SWB","un"
"29345","BAFA","x"
"29357","SWB","mk"
"29360","SWB","mk"
"411879","BAFA","d"
"413379","BAFA","d"
"414079","BAFA","d"
"5760179","BAFA","d3"
"5760517","BAFA","d3"
"5760824","BAFA","d3"
"5760825","BAFA","d3"
"5760934","BAFA","m"
"5760970","BAFA","d3"
"5770105","IMA","mv"
"5770130","IMA","mv"
"76SB002","BAFA","dv"
"76SB003","BAFA","dv"
"76SB004","BAFA","dv"
"76SB005","BAFA","dv"
"76SB014","BAFA","dv"
"76SB015","BAFA","dv"
"76SB017","BAFA","dv"
"76SB019","BAFA","dv"
"76SB020","BAFA","dv"
"76SB021","BAFA","dv"
"76SB022","BAFA","dv"
"76SB024","BAFA","dv"
"76SB028","BAFA","dc"
"76SB029","BAFA","dc"
"76SB030","BAFA","dv"
"76SB032","BAFA","dv"
"76SB034","BAFA","dv"
"76SB035","BAFA","dv"
"76SB036","BAFA","dv"
"76SB037","BAFA","dv"
"76SB038","BAFA","dv"
"76SB039","BAFA","dv"
"76SB040","BAFA","dv"
"76SB042","BAFA","dv"
"76SB045","BAFA","dv"
"76SB048","BAFA","dv"
"76SB049","BAFA","dv"
"76SB050","BAFA","dv"
"76SB053","BAFA","dv"
"76SB054","BAFA","dv"
"76SB055","BAFA","dv"
"76SB056","BAFA","dv"
"76SB061","BAFA","dv"
"76SB062","BAFA","dv"
"76SB063","BAFA","dv"
"76SB065","BAFA","dv"
"76SB066","BAFA","dv"
"76SB075","BAFA","dv"
"76SB076","BAFA","dv"
"76SB077","BAFA","dv"
"76SB079","BAFA","dv"
"76SB081","BAFA","dv"
"76SB082","BAFA","dv"
"76SB083","BAFA","dv"
"76SB085","BAFA","dv"
"76SB086","BAFA","dv"
"76SB088","BAFA","dv"
"76SB110","BAFA","dv"
"76SB119","BAFA","dc"
"76SB122","BAFA","dv"
"76SB123","BAFA","dv"
"76SB124","BAFA","dv"
"76SB126","BAFA","dv"
"76SB127","BAFA","dv"
"76SB128","BAFA","dv"
"76SB129","BAFA","dv"
"76SB130","BAFA","dv"
"76SB131","BAFA","dv"
"76SB132","BAFA","dv"
"76SB133","BAFA","dv"
"76SB135","BAFA","dv"
"76SB137","BAFA","dv"
"76SB138","BAFA","dv"
"76SB139","BAFA","dv"
"76SB140","BAFA","dv"
"76SB146","BAFA","dv"
"76SB150","BAFA","dv"
"77CS170","BAFA","un"
"77CS171","BAFA","un"
"77CS172","BAFA","un"
"80-0466","IMA","mk2"
"8014459","IMA","dm2"
"8014460","IMA","dm2"
"8014462","IMA","dm2"
"8014746","IMA","dm2"
"80-9538","IMA","dm2"
"8102890","IMA","dm2"
"92MK33","SWB","mk"
"92MK38","SWB","mk"
"92MK42","SWB","mk"
"92MK62","SWB","mk"
"92MK63","SWB","mk"
"92MK78","SWB","mk"
"92MK79","SWB","mk"
"92MK81","SWB","mk"
"92MK83","SWB","mk"
"92MK84","SWB","mk"
"92MK87","SWB","mk"
"92MK88","SWB","mk"
"92MK89","SWB","mk"
"92MK90","SWB","mk"
"9615013","IMA","mc"
"9615014","IMA","mc"
"9615015","IMA","mc"
"9615151","IMA","mc"
"9615427","BAFA","dc2"
"9615437","SWB","mk"
"9615452","SWB","mk"
"9616787","IMA","wc"
"9624418","BAFA","d2"
"9623850","SWB","mk"
"9624428","BAFA","dc2"
"9624437","SWB","mk"
"9624439","BAFA","dc2"
"9624442","BAFA","dc2"
"9624443","BAFA","dc2"
"9624444","BAFA","dc2"
"9624452","SWB","mks"
"9624453","SWB","mk"
"9624454","SWB","mk"
"9624455","BAFA","d2"
"9624457","BAFA","dc2"
"9624480","SWB","mk"
"9624481","SWB","mk"
"9624498","SWB","mk"
"9626940","SWB","mk"
"9626941","SWB","mk"
"9626942","SWB","mk"
"9626952","SWB","mk"
"9626956","BAFA","d2"
"9626958","SWB","mks"
"9626961","BAFA","d2"
"962525","IMA","wc"
"9626507","SWB","mk"
"9626508","BAFA","dc2"
"9626511","SWB","mk"
"9626514","SWB","mk"
"9626515","SWB","mk"
"9626516","SWB","mk"
"9626524","SWB","mk"
"9626526","SWB","mk"
"9626528","SWB","mk"
"9626530","SWB","mk"
"9626534","SWB","mk"
"9626535","SWB","mk"
"9626536","SWB","mk"
"9626537","BAFA","d2"
"9626539","BAFA","d2"
"9626543","SWB","mk"
"9626551","SWB","mk"
"9626553","SWB","mk"
"9626554","SWB","mk"
"9626555","SWB","mk"
"9626558","BAFA","d2"
"9626562","SWB","mk"
"9626563","SWB","mk"
"9626564","SWB","mk"
"9626566","SWB","mk"
"9626567","SWB","mk"
"9626568","SWB","mk"
"9626571","SWB","mks"
"9626575","SWB","mk"
"9626590","SWB","mk"
"9626593","SWB","mk"
"9626596","SWB","mk"
"9626605","SWB","mk"
"9626606","SWB","mk"
"9626607","SWB","mk"
"9626608","SWB","mk"
"9626609","SWB","mk"
"9626928","SWB","mk"
"9626968","BAFA","dc2"
"9626969","SWB","mks"
"9626970","SWB","mk"
"9626972","BAFA","dc2"
"9626993","SWB","mk"
"9626995","SWB","mk"
"9626999","SWB","mk"
"9628566","SWB","un"
"9629721","IMA","wc"
"9629802","IMA","wc"
"9629838","IMA","vv"
"9629855","IMA","wc"
"9629864","IMA","wc"
"964065","BAFA","lee2"
"964075","SWB","un"
"964082","SWB","un"
"964099","SWB","un"
"964100","SWB","un"
"964101","SWB","uns"
"964103","SWB","un"
"9650949","IMA","wc"
"967495","IMA","wc"
"966559","SWB","mks"
"966561","SWB","mk"
"966604","SWB","mk"
"966722","SWB","mks"
"966745","BAFA","d2"
"966762","BAFA","dc2"
"967338","IMA","mc"
"967448","IMA","vv"
"969481","SWB","mk"
"9800166","BAFA","mv"
"9800168","SWB","mks"
"9800169","SWB","mk"
"9800170","SWB","mks"
"9800172","BAFA","x"
"9800175","SWB","mk"
"9800176","SWB","mks"
"9800177","SWB","mks"
"9800180","SWB","mk"
"9800182","SWB","mks"
"9800183","SWB","mk"
"9800316","SWB","mks"
"9800317","SWB","mks"
"9800321","SWB","mk"
"9800322","SWB","mk"
"9800323","SWB","mk"
"9800324","SWB","mk"
"9800567","SWB","mks"
"9800568","SWB","mk"
"9800572","SWB","mks"
"9800573","BAFA","dc"
"9800577","SWB","mk"
"9800579","SWB","mk"
"9800580","SWB","mks"
"9800582","BAFA","dc"
"9800583","BAFA","dc"
"9800584","BAFA","dc"
"9800585","BAFA","dc"
"9801240","BAFA","xk2"
"9801247","BAFA","xk2"
"9801261","BAFA","xk2"
"9801262","BAFA","xk2"
"9801281","BAFA","xk2"
"9801283","BAFA","xk2"
"9801284","BAFA","xk2"
"9801301","BAFA","lee"
"9801306","BAFA","xk1"
"9801308","BAFA","lee"
"9801309","BAFA","lee"
"9801385","BAFA","xk2"
"9801390","BAFA","xk2"
"9801398","BAFA","xk2"
"9801399","BAFA","xk2"
"9802150","BAFA","d"
"9802151","BAFA","d"
"9802153","BAFA","d"
"9802157","BAFA","d"
"9802606","BAFA","dk"
"9802609","SWB","s"
"9802611","SWB","uns"
"9802612","SWB","uns"
"9806048","BAFA","x"
"9806050","BAFA","d3"
"9903037","BAFA","dv"
"9903041","BAFA","dv"
"9902313","BAFA","d"
"9902319","BAFA","d"
"9902323","BAFA","d"
"9902324","BAFA","d"
"9902329","BAFA","d"
"9903002","BAFA","dc"
"9903004","BAFA","dc"
"9903006","SWB","uns"
"9903009","SWB","uns"
"9903018","SWB","uns"
"9903029","SWB","mks"
"9903085","SWB","uns"
"9903089","BAFA","dc"
"9903091","BAFA","dc"
"9903093","BAFA","dc"
"9903095","BAFA","dc"
"AA 008","CMA","s"
"AA 017","CMA","s"
"AA 031","CMA","s"
"AA 033","CMA","s"
"AA 034","CMA","s"
"AA 038","CMA","s"
"AA 039","CMA","s"
"AA 040","CMA","s"
"AA 041","CMA","s"
"AA 046","CMA","s"
"AA 052","CMA","s"
"AA 062","CMA","s"
"AA 065","CMA","s"
"AA 070","CMA","s"
"AA 071","CMA","s"
"AA 073","CMA","s"
"AA 083","CMA","s"
"AA 086","CMA","s"
"AA 088","CMA","s"
"AA 089","CMA","s"
"AA 269","CMA","s"
"BAB004","BAFA","d3"
"BAB035","BAFA","d3"
"CD9505","SWB","mk"
"CG114","BAFA","lee"
"CP94573","IMA","xw"
"CP94574","IMA","xw"
"CP94575","IMA","xw"
"CP94580","IMA","xw"
"DM7718","BAFA","d3"
"DM7741A","BAFA","d3"
"DM77TP2","BAFA","d3"
"DT9402","SWB","mk"
"Eagle10","IMA","dk2"
"HD1100","IMA","un"
"HD3008","IMA","un"
"HD3027","IMA","un"
"K011202","IMA","vv"
"K011203","IMA","vv"
"K011206","IMA","vv"
"K011208","IMA","vv"
"K011210","IMA","vv"
"K011102","IMA","un"
"K011252","IMA","vv"
"K011253","IMA","vv"
"K01-539","IMA","vv"
"K01-542","IMA","vv"
"K02-514","IMA","wc"
"K8621","BAFA","dc"
"K8622","BAFA","dc"
"K8627","BAFA","v"
"L151","SWB","dk"
"L203","SWB","dk"
"LA-056","BAFA","mv"
"LA-057","BAFA","mv"
"LA-123","SWB","mks"
"LA-264","SWB","mks"
"LA-439","SWB","mks"
"LA-440","SWB","mks"
"LA-538","BAFA","mv"
"LA-556","BAFA","mv"
"LA-562","BAFA","mv"
"LA-573","BAFA","mv"
"LA-599","BAFA","mv"
"LA-634","BAFA","mv"
"MF3005","IMA","un"
"MF3021","IMA","un"
"MF3027","IMA","un"
"MF3028","IMA","un"
"MK04803","SWB","mk"
"MK04806","SWB","mk"
"MK04809","SWB","mk"
"MK04810","SWB","mk"
"MK04811","SWB","mk"
"MK04813","SWB","mks"
"MK04814","SWB","mks"
"MK04815","SWB","mks"
"MK04818","SWB","mks"
"MK04819","SWB","mks"
"MK04820","BAFA","x"
"MK04821","BAFA","x"
"MK04825","BAFA","x"
"MK04828","SWB","mks"
"MK04831","SWB","mks"
"MK04833","SWB","mk"
"MK04834","SWB","mks"
"MK04837","SWB","mk"
"MK04839","SWB","mk"
"MK04841","SWB","mk"
"MK04843","SWB","mks"
"MK04846","BAFA","x"
"MK04847","SWB","mk"
"MK04848","SWB","mk"
"MK04849","SWB","mk"
"N05-528","IMA","dk"
"NB1308","BAFA","mv"
"NB418","SWB","s"
"NM2124","CMA","s"
"O4CH001","SWB","mks"
"O4CH002","SWB","mks"
"O4CH004","SWB","mks"
"O4CH007","SWB","mks"
"O4CH008","SWB","mks"
"O4CH010","SWB","mks"
"O4CH012","SWB","mks"
"O4CH013","SWB","mks"
"O4CH014","SWB","mks"
"O4CH021","BAFA","p"
"O4CH025","SWB","mks"
"O4CH026","SWB","mk"
"O4CH027","SWB","mk"
"O4CH037","SWB","mk"
"O4CH038","SWB","mk"
"O4CH039","SWB","mk"
"O4CH040","SWB","mk"
"O4CH041","SWB","mks"
"O4CH042","SWB","mk"
"O4CH043","SWB","mk"
"O4CH044","SWB","mk"
"O4CH049","SWB","mks"
"O4CH051","SWB","mks"
"O4CH052","SWB","mks"
"O4CH053","SWB","mks"
"O4CH055","SWB","mks"
"O4CH074","SWB","mk"
"O4CH076","SWB","mk"
"O4CH077","SWB","mk"
"O4CH101","SWB","mk"
"O4CH109","SWB","mk"
"O4CH11A","SWB","mks"
"O4CH11b","SWB","mks"
"PA3001","IMA","un"
"PA3002","IMA","un"
"PA3003","IMA","un"
"PA3013","IMA","un"
"PA1023","IMA","un"
"PD00372","IMA","un"
"R0112","SWB","mk1"
"R0119","SWB","mk1"
"R0120","SWB","mk1"
"R0122","SWB","mk1"
"R0128","SWB","mk1"
"R1016","SWB","mk1"
"R3019","SWB","mk1"
"RL7801","BAFA","d2"
"RL7802","BAFA","d2"
"RL7803","BAFA","d2"
"RL7806","BAFA","d2"
"RL7808","BAFA","d2"
"RL7809","BAFA","d2"
"RL7811","BAFA","d2"
"RL7815","BAFA","d2"
"RL7817","BAFA","d2"
"RL7818","BAFA","d2"
"RL7822","BAFA","d2"
"RL7827","BAFA","d2"
"RL7833","BAFA","d2"
"RL7836","BAFA","d2"
"RL7837","BAFA","d2"
"RL7840","BAFA","d2"
