"Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at"
-3.7,7.2,17,5.9,-9.9,-3.1,6.6,-1.5,5.99396142730657,5.60947179518496,5.51745289646471,5.87211778947542
-0.9,12,23.2,10.3,-6,0.9,9.8,2.1,5.74620319054015,5.27811465923052,5.31320597904179,5.49306144334055
-2.8,8.7,19.3,7.4,-8.5,-1.5,8,-0.2,5.90536184805457,5.47646355193151,5.41164605185504,5.70711026474888
-2.4,9,19.5,7.8,-8.7,-1.7,7.7,-0.2,5.82304589548302,5.46806014113513,5.40717177146012,5.68017260901707
-1.7,9.9,20.6,9,-9,-1.9,6.9,-0.8,5.61312810638807,5.26269018890489,5.26269018890489,5.49306144334055
-3.6,7,17.1,5.9,-9.9,-3,6.7,-1.4,5.99146454710798,5.63121178182137,5.50938833662798,5.86078622346587
-4,6.8,17.3,6.1,-9.4,-2.7,7.3,-1.1,5.97635090929793,5.69035945432406,5.53338948872752,5.86929691313377
-3.5,6.5,17.1,6.3,-10.4,-3.8,5.4,-2.1,5.78996017089725,5.46806014113513,5.42934562895444,5.65948221575962
-4.2,6.7,17.5,6.1,-9.4,-2.6,7.2,-1.2,6.0282785202307,5.73657229747919,5.54126354515843,5.93753620508243
-2.6,9.9,21,8.1,-8.1,-0.7,8.3,0.4,6.15697898558556,5.44241771052179,5.27811465923052,5.82008293035236
-2.7,8.2,19.1,7.8,-9.7,-2.7,6.7,-1.1,5.6970934865054,5.40267738187228,5.34233425196481,5.53733426701854
-2.9,8.1,19.2,7.5,-8.6,-1.4,8.6,0.1,5.97380961186926,5.5834963087817,5.28320372873799,5.74939298590825
-4.3,5.8,16.7,5.6,-10.1,-2.8,7.7,-1.1,6.10924758276437,5.74620319054015,5.3890717298165,5.91620206260743
-4.1,5.3,16.4,5.5,-9.8,-2.6,7.3,-1.3,6.15485809401642,5.79909265446053,5.4380793089232,5.99645208861902
-3.2,7.2,18.3,7.3,-9.3,-2,7.8,-0.4,5.88887795833288,5.52545293913178,5.27811465923052,5.73334127689775
-2,8.5,19.4,8.4,-8.5,-1.1,8.8,0.3,5.89989735358249,5.52146091786225,5.26269018890489,5.64544689764324
-3.1,6.8,17.5,7,-9.5,-2.5,7.6,-0.7,5.93489419561959,5.5683445037611,5.28826703069454,5.70044357339069
-2.6,7.9,19.2,7.9,-8.7,-1.5,7.8,-0.2,6.08904487544685,5.6970934865054,5.39816270151775,5.8805329864007
-1.8,9.2,20.3,8.9,-8.1,-0.7,9,0.6,5.70044357339069,5.39362754635236,5.2257466737132,5.46806014113513
-2.9,7.4,18.5,7.6,-9,-1.9,8,-0.2,5.75257263882563,5.46383180502561,5.27299955856375,5.50938833662798
-2.1,8.7,19.9,8.5,-8.6,-1,8.8,0.3,5.81413053182507,5.4553211153577,5.25749537202778,5.59098698051086
-3.4,8.2,18.5,6.4,-9.4,-2.5,6.7,-1.2,6.17378610390194,5.62040086571715,5.52545293913178,5.95064255258773
-1.7,9.6,20.9,9.3,-8,-0.8,8.7,0.6,5.82304589548302,5.62040086571715,5.37989735354046,5.66296048013595
0,13.2,24.5,11.3,-5.4,1.3,10,2.5,5.6021188208797,5.08759633523238,5.19849703126583,5.29330482472449
-3.7,6.1,17.4,6.4,-9.7,-2.8,6.2,-1.3,6.2803958389602,5.96870755998537,5.71702770140622,5.99645208861902
-2.1,8.9,20.3,8.8,-7.8,-0.2,9.5,0.9,5.8636311755981,5.47227067367148,5.17048399503815,5.53338948872752
-4.5,7.5,18.1,5.5,-12.1,-3.3,6.4,-2.4,6.22653666928747,5.55682806169954,5.53733426701854,6.05678401322862
-5,6.9,17.4,5.3,-13.9,-4.5,5.4,-3.8,6.03068526026126,5.37527840768417,5.33271879326537,5.76519110278484
-4.3,7.6,18.3,5.7,-11.8,-3.1,6.5,-2.2,6.33859407820318,5.66642668811243,5.61677109766657,6.15060276844628
-3.3,9.9,21,7.5,-10.6,-1.6,7.7,-0.8,5.96614673912369,5.27299955856375,5.24174701505964,5.73657229747919
-5.3,6.5,16.8,4.7,-13.5,-4.5,5.3,-3.6,6.09582456243222,5.6021188208797,5.66642668811243,5.96614673912369
-5.7,5.6,15.6,4.2,-13.9,-5.1,4.8,-4,6.15060276844628,5.74300318780948,5.77455154554441,6.03548143252476
-2.7,8.6,19.2,7.4,-9,-2,7.5,-0.5,5.91620206260743,5.53733426701854,5.48479693349065,5.80814248998044
-1.6,10.9,22.1,9.6,-6.8,0.1,9.3,1.5,5.8171111599632,5.37989735354046,5.39816270151775,5.59842195899838
-3.4,6.9,17.6,6.7,-10.2,-3.5,5.8,-1.9,5.76519110278484,5.43372200355424,5.42053499927229,5.63121178182137
-2,10.7,21.6,8.9,-7.4,-0.4,8.6,0.8,6.02102334934953,5.4249500174814,5.37989735354046,5.77455154554441
-4.1,5.5,16.3,5.7,-10.7,-4.2,5.1,-2.4,5.84354441703136,5.50125821054473,5.46383180502561,5.70044357339069
-4.6,5.1,16.1,5.8,-10.6,-3.3,6.8,-1.4,5.96100533962327,5.59471137960184,5.32787616878958,5.82894561761021
-1.6,9.7,20.7,9.2,-7.8,-0.4,9.1,0.7,5.73979291217923,5.39362754635236,5.19849703126583,5.50533153593236
-2.4,8.3,19.4,8.3,-8.5,-1.2,8.6,0.3,5.71042701737487,5.42934562895444,5.24174701505964,5.45958551414416
-3.5,7.7,18.1,6.4,-9.5,-2.6,7,-1.1,5.92157841964382,5.53733426701854,5.49306144334055,5.80814248998044
-2.1,11.8,22.1,9.9,-11,-1.3,7.8,-0.7,4.7361984483945,4.44265125649032,5.08140436498446,4.72738781871234
-2.9,10.7,22.4,9.5,-11.8,-2,6.9,-2.1,4.93447393313069,4.72738781871234,4.97673374242057,4.74493212836325
-3.2,7,18.2,7.1,-9.3,-2.1,7.3,-0.6,6.06842558824411,5.68697535633982,5.40267738187228,5.85507192220243
-3.2,7.2,18.3,7.3,-9.4,-2,7.8,-0.4,5.90263333340137,5.52942908751142,5.28320372873799,5.73979291217923
-3.1,7.1,18.3,7.2,-9.3,-2,7.4,-0.6,6.06378520868761,5.68697535633982,5.40267738187228,5.85220247977447
-3.5,7.1,18,6.6,-9.2,-2,8.2,-0.5,6.05443934626937,5.66988092298052,5.33753807970132,5.84643877505772
-2.4,8.3,19.2,8.1,-9,-1.5,8.4,-0.1,5.83773044716594,5.47227067367148,5.27811465923052,5.61312810638807
-4,5.9,17,6.4,-10,-2.8,7.2,-1,5.93224518744801,5.5683445037611,5.30330490805908,5.80814248998044
-3.8,6.3,17.5,6.7,-9.7,-2.6,7.3,-0.8,5.91079664404053,5.54517744447956,5.28826703069454,5.77765232322266
-3.9,6.2,17.3,6.6,-9.9,-2.6,7.3,-0.8,5.92425579741453,5.56068163101553,5.29831736654804,5.79605775076537
-3.2,7.2,18.3,7.4,-9.3,-2,7.8,-0.4,5.89164421182577,5.52146091786225,5.28320372873799,5.71702770140622
-3.8,6.3,17.5,6.5,-9.5,-2.5,6.9,-1,6.34035930372775,5.98393628068719,5.57215403217776,6.05678401322862
-3.6,6.5,17.7,6.9,-9.7,-2.5,7.4,-0.7,5.90263333340137,5.54126354515843,5.29330482472449,5.74939298590825
-2.6,7.9,19.1,7.9,-8.8,-1.5,8.4,0,5.64190707093811,5.40717177146012,5.19295685089021,5.4380793089232
-2.4,8.1,19.3,8,-8.7,-1.4,8.5,0.1,5.63835466933375,5.40717177146012,5.18738580584075,5.44241771052179
-2.8,7.6,18.7,7.9,-8.9,-1.9,8,-0.2,5.86929691313377,5.50533153593236,5.25749537202778,5.63835466933375
-2.7,7.9,19,8,-8.9,-1.6,8.3,0,5.72358510195238,5.41610040220442,5.24174701505964,5.48479693349065
-3.3,7,18,7.3,-9.6,-2.3,7.8,-0.5,5.85507192220243,5.49306144334055,5.28320372873799,5.6021188208797
-3.1,7.2,18.3,7.4,-9,-2,7.9,-0.3,5.80211837537706,5.47227067367148,5.25227342804663,5.57972982598622
-3,7.4,18.5,7.6,-8.9,-1.9,8,-0.2,5.79301360838414,5.46383180502561,5.24702407216049,5.57215403217776
-3.3,7,18,7.3,-9.5,-2.3,7.9,-0.5,5.8406416573734,5.48893772615669,5.28320372873799,5.58724865840025
-3,7.5,18.5,7.7,-9.2,-2,8.1,-0.3,5.84354441703136,5.47646355193151,5.27811465923052,5.59098698051086
-3,7.5,18.5,7.7,-9.2,-1.9,8.1,-0.3,5.8171111599632,5.46383180502561,5.26785815906333,5.5683445037611
-3.5,6.8,17.5,6.6,-10.2,-3.5,5.8,-1.8,5.76519110278484,5.44241771052179,5.42934562895444,5.63121178182137
-3.2,7.2,18,6.9,-10,-3.3,5.9,-1.7,5.73979291217923,5.42053499927229,5.40717177146012,5.60947179518496
-3.3,7,17.5,6.5,-10.3,-3.7,5.5,-2.1,5.72031177660741,5.50533153593236,5.56452040732269,5.61312810638807
-3.2,7.2,17.7,6.7,-10.2,-3.6,5.5,-2,5.71042701737487,5.49306144334055,5.54907608489522,5.605802066296
-3.2,7.4,18.6,7.6,-9.3,-2,7.6,-0.4,6.12249280951439,5.88332238848828,5.51745289646471,5.8805329864007
-3.3,7.3,18.4,7.5,-9.5,-2.2,7.5,-0.4,6.10924758276437,5.8664680569333,5.49306144334055,5.85220247977447
-3.1,7.7,18.8,7.8,-9.2,-1.9,7.7,-0.3,6.08449941307517,5.85220247977447,5.48893772615669,5.83773044716594
-3.1,7.5,18.8,7.7,-9.2,-1.8,7.8,-0.3,6.10924758276437,5.8805329864007,5.54126354515843,5.89440283426485
-3.5,6.8,18.1,7.2,-9.7,-2.2,7.5,-0.6,6.1779441140506,5.92958914338989,5.5683445037611,5.95064255258773
-2.7,7.6,18.8,7.7,-9.5,-2,8.1,-0.4,5.91620206260743,5.50533153593236,5.26785815906333,5.71373280550937
-2.7,7.7,18.9,7.7,-9.5,-1.9,8.1,-0.4,5.91620206260743,5.50533153593236,5.26785815906333,5.71373280550937
-2.6,7.9,18.9,7.9,-9.2,-1.7,8.1,-0.3,5.88610403145016,5.4971682252932,5.26269018890489,5.67675380226828
-2.5,8.1,19.1,8.1,-9,-1.5,8.1,-0.2,5.8664680569333,5.48479693349065,5.23110861685459,5.65248918026865
-2.7,7.8,18.6,7.7,-9.3,-1.8,8,-0.4,5.88610403145016,5.50125821054473,5.26269018890489,5.66296048013595
-3.6,6.6,17.6,6.4,-9.3,-2.3,7.7,-0.7,6.12249280951439,5.77455154554441,5.44241771052179,5.96870755998537
-3.7,6.4,17.3,6.2,-9.4,-2.4,7.6,-0.8,6.13122648948314,5.78074351579233,5.44673737166631,5.97888576490112
-3.3,7.4,18.3,6.9,-8.9,-1.9,8.1,-0.4,6.07304453410041,5.68697535633982,5.35658627467201,5.89715386763674
-3.6,6.7,17.6,6.3,-9.4,-2.2,8,-0.7,6.09356977004514,5.70044357339069,5.35185813347607,5.90808293816893
-3.6,6.8,17.7,6.4,-9.4,-2.2,8,-0.6,6.0913098820777,5.6970934865054,5.35185813347607,5.90536184805457
-3.4,7,17.8,6.9,-10.2,-3.3,6.2,-1.6,5.7268477475872,5.4380793089232,5.40267738187228,5.5834963087817
-3.5,6.9,17.8,6.9,-10.2,-3.4,6.1,-1.6,5.73334127689775,5.4380793089232,5.41164605185504,5.58724865840025
-3.2,7.1,17.8,6.8,-10.1,-3.4,5.8,-1.8,5.74939298590825,5.4249500174814,5.40267738187228,5.62040086571715
-3.5,6.5,17.6,6.7,-9.7,-2.4,7,-0.9,6.08677472691231,5.6937321388027,5.40717177146012,5.86929691313377
-9.3,5.1,17.2,3.7,-17.9,-6.2,5.3,-4.1,5.09375020080676,4.29045944114839,4.87519732320115,5.03695260241363
-9.4,4.7,16.7,3.4,-17.9,-6.5,5,-4.4,5.09375020080676,4.29045944114839,4.89783979995091,5.03695260241363
-6.9,9.4,20.8,6.3,-16.7,-4.1,6.9,-2.7,4.63472898822964,3.78418963391826,4.45434729625351,4.87519732320115
-9.3,6.3,18,3.9,-18.6,-6.2,5.3,-4.6,4.46590811865458,4.00733318523247,4.90527477843843,4.81218435537242
-9.4,5.4,17.3,3.2,-19.7,-7.1,5,-5.7,4.56434819146784,4.11087386417331,4.95582705760126,4.88280192258637
-9.2,6.1,17.8,3.8,-18.6,-6.3,5.2,-4.7,4.48863636973214,4.02535169073515,4.9416424226093,4.84418708645859
-10.5,6.2,18.7,3.5,-20.2,-6.5,5.6,-5.3,4.31748811353631,3.95124371858143,4.77068462446567,4.66343909411207
-2.3,9.1,19.5,7.9,-8.7,-1.8,7.4,-0.4,5.91350300563827,5.46383180502561,5.39816270151775,5.75574221358691
-2.3,9.1,19.5,7.8,-8.7,-1.8,7.4,-0.4,5.91350300563827,5.46383180502561,5.40267738187228,5.75574221358691
-1.5,10.3,21,9.1,-8,-1.1,8,0.3,5.63121178182137,5.29831736654804,5.32300997913841,5.48893772615669
-1.5,10.4,21,9.1,-8,-1.1,8,0.3,5.63121178182137,5.29831736654804,5.31811999384422,5.48479693349065
-1.5,10.4,21,9.1,-8,-1.1,8,0.3,5.63121178182137,5.29831736654804,5.31811999384422,5.48479693349065
-2.2,9.2,19.6,8.1,-8.6,-1.7,7.5,-0.4,5.76205138278018,5.40267738187228,5.37527840768417,5.62401750618734
-2.2,9.2,19.6,8.1,-8.6,-1.7,7.5,-0.4,5.76205138278018,5.40267738187228,5.37527840768417,5.62401750618734
-2.2,9.2,19.6,8.1,-8.6,-1.7,7.5,-0.4,5.76205138278018,5.40267738187228,5.37527840768417,5.62401750618734
-3.6,7.6,19.3,7.7,-11.6,-3,6.4,-2.2,5.61312810638807,5.37989735354046,5.50938833662798,5.46806014113513
-3.1,8.5,20.2,8.5,-11.3,-2.5,6.7,-2,5.48479693349065,5.27299955856375,5.41164605185504,5.34233425196481
-3.8,7.3,18.9,7.4,-11.7,-3.1,6.3,-2.4,5.64544689764324,5.40267738187228,5.52146091786225,5.48893772615669
-1.3,11.6,23.3,11.1,-10.5,-0.9,7.7,-1.1,4.91265488573605,4.88280192258637,5.0998664278242,4.79579054559674
-1.4,11.9,23.5,10.9,-10.1,-0.8,7.9,-0.9,4.99043258677874,4.85203026391962,5.03043792139244,4.85203026391962
-5.3,6.5,16.7,5.6,-14.7,-5.3,5,-4.6,5.57972982598622,4.88280192258637,5.26269018890489,5.27811465923052
-5,7.8,18.6,6.3,-13.9,-4.3,5.4,-3.6,5.38449506278909,4.86753445045558,5.30330490805908,5.16478597392351
0,12.9,24,11.1,-6,0.9,9.6,2.1,5.52146091786225,5.12396397940326,5.21493575760899,5.30330490805908
0,12.9,24,11.1,-6,0.8,9.6,2.1,5.52146091786225,5.12396397940326,5.21493575760899,5.30826769740121
-3,11.8,22.8,9.3,-11.6,-1.3,7.8,-1.4,4.64439089914137,4.51085950651685,4.9416424226093,4.56434819146784
-6.4,3.1,13.3,2.7,-13.3,-5.4,4.7,-3.4,5.88610403145016,5.38449506278909,5.85507192220243,5.94017125272043
-3.2,8.2,18.7,6.8,-9,-2.1,7.3,-0.7,5.97126183979046,5.55295958492162,5.48479693349065,5.82894561761021
-2.1,10.9,21.9,8.9,-7.4,-0.1,8.8,1,6.06610809010375,5.36129216570943,5.2257466737132,5.73334127689775
-2.3,10.1,21,8.5,-7.8,-0.8,8.3,0.5,6.02586597382531,5.44673737166631,5.40717177146012,5.78689738136671
-3.3,8,18.4,6.7,-9.1,-2.1,7.4,-0.7,6.0137151560428,5.53733426701854,5.4510384535657,5.80513496891649
-3.8,9,19.2,8.1,-12.9,-3.6,6,-1.8,4.85203026391962,4.29045944114839,5.06890420222023,4.98360662170834
-3.7,9.2,19.4,8.3,-13.1,-3.6,6.1,-1.8,4.85203026391962,4.29045944114839,5.05624580534831,4.98360662170834
-3.6,9.3,19.5,8.3,-13.1,-3.5,6.1,-1.8,4.85203026391962,4.29045944114839,5.04985600724954,4.98360662170834
-3.7,9.3,19.5,8.3,-13.2,-3.5,6.1,-1.8,4.84418708645859,4.29045944114839,5.04985600724954,4.97673374242057
-3.6,8.6,18.7,7.9,-12.6,-3.7,5.9,-1.7,4.85203026391962,4.29045944114839,5.07517381523383,5.01063529409626
-3.9,9.3,19.4,8.1,-13.2,-3.8,6.1,-2.1,4.89034912822175,4.34380542185368,5.06890420222023,4.99043258677874
-3.5,9,19.1,8.2,-12.9,-3.6,6,-1.7,4.85981240436167,4.29045944114839,5.06259503302697,5.00394630594546
-2.9,9.5,19.3,8.2,-13.7,-4.3,5.4,-2.6,4.91998092582813,4.38202663467388,5.05624580534831,5.09375020080676
-3.8,9.2,19.4,8.2,-13.1,-3.6,6,-1.9,4.86753445045558,4.30406509320417,5.05624580534831,4.97673374242057
-3.8,9.3,19.6,8.3,-13.2,-3.5,6.1,-1.9,4.85203026391962,4.27666611901606,5.04985600724954,4.95582705760126
-3.9,9.5,19.8,8.4,-13.4,-3.4,6.2,-1.9,4.83628190695148,4.30406509320417,5.04342511691925,4.92725368515721
-3.8,9.2,19.4,8.2,-13.1,-3.6,6,-1.9,4.86753445045558,4.30406509320417,5.05624580534831,4.97673374242057
-3.9,9.2,19.4,8.2,-13.1,-3.6,6,-1.9,4.86753445045558,4.30406509320417,5.05624580534831,4.969813299576
-3.9,9.5,19.7,8.3,-13.3,-3.6,6.2,-2,4.85981240436167,4.31748811353631,5.05624580534831,4.95582705760126
-2.9,9.5,19.4,8.2,-13.7,-4.2,5.4,-2.5,4.91265488573605,4.36944785246702,5.04985600724954,5.08759633523238
-2.5,8.1,19.4,8,-9.2,-1.6,8.3,-0.2,5.90263333340137,5.49306144334055,5.25227342804663,5.70044357339069
-2.5,8,19.3,8,-9.2,-1.7,8.2,-0.2,5.90536184805457,5.49306144334055,5.25749537202778,5.7037824746562
-6.8,6.9,17.4,4.3,-15.4,-5.6,4.5,-3.7,5.18178355029209,4.36944785246702,5.01727983681492,5.36129216570943
-6.8,6.8,17.5,4.3,-15.4,-5.5,4.5,-3.6,5.17614973257383,4.39444915467244,5.04342511691925,5.36597601502185
-6.7,6.8,17.2,4.3,-15.3,-5.7,4.4,-3.8,5.25749537202778,4.40671924726425,5.06890420222023,5.4249500174814
-6.4,7.1,17.1,4.6,-15.5,-5.6,4.8,-4,5.55682806169954,4.76217393479776,4.74493212836325,5.51342874616498
-6.7,7.1,17.2,4.4,-15.6,-5.8,4,-4.3,4.76217393479776,4.12713438504509,5.15905529921453,4.92725368515721
-7.1,8.1,18.3,4.9,-16.1,-5.4,4.5,-4.2,4.51085950651685,4.0943445622221,5.07517381523383,4.58496747867057
-12.7,7.4,20.8,3.9,-21.7,-6.6,6.5,-6.3,4.51085950651685,4.26267987704132,5.04985600724954,4.70953020131233
-8.5,6.5,17.7,3.9,-18.7,-6.6,4.9,-5.2,4.90527477843843,4.21950770517611,5.05624580534831,4.98360662170834
-13.1,7.4,21,3.9,-21.9,-6.6,6.6,-6.3,4.47733681447821,4.24849524204936,5.03043792139244,4.70048036579242
-8.6,6.8,18.1,4.1,-18.9,-6.4,5,-5.1,4.86753445045558,4.14313472639153,5.04342511691925,4.92725368515721
2,7.9,16.9,9.6,-3.3,0.4,8,3,7.14991683613211,6.68336094576627,5.96614673912369,6.98933526597456
1.8,7.7,16.8,9.5,-3.4,0.3,7.9,2.9,7.16239749735572,6.69703424766648,5.97888576490112,7.00306545878646
1.4,7,16.3,9,-3.9,-0.2,7.5,2.5,7.21670948670946,6.75693238924755,6.03068526026126,7.06646697013696
1.3,6.9,16.2,8.9,-4,-0.4,7.3,2.4,7.22766249872865,6.76849321164863,6.04263283368238,7.07918439460967
0.4,5.5,15,7.8,-4.9,-1.4,6.5,1.6,7.2115567333138,6.78105762593618,6.05678401322862,7.09589322109753
-0.1,6,15.8,8.2,-6,-1.6,6.9,0.9,6.84906628263346,6.46302945692067,5.6937321388027,6.86693328446188
-0.1,5,14.6,7.3,-5.5,-2,6,1.1,7.37650812632622,6.92559519711047,6.1779441140506,7.24850407237061
1.1,6.7,16,8.7,-4.1,-0.5,7.2,2.3,7.22766249872865,6.7696419768525,6.04500531403601,7.07918439460967
2.2,8.2,17.2,9.9,-3.1,0.7,8.3,3.2,7.13727843726039,6.6682282484174,5.94542060860658,6.97447891102505
-0.9,5.4,15,7.6,-6.6,-2.3,6.3,0.3,6.89770494312864,6.48616078894409,5.71702770140622,6.88857245956536
-0.9,5.5,15.1,7.6,-6.6,-2.3,6.4,0.4,6.90073066404517,6.48616078894409,5.71702770140622,6.88857245956536
-1.2,5,14.6,7.2,-6.9,-2.7,6,0,6.91373735065968,6.49677499018586,5.7268477475872,6.90073066404517
-1.1,5,14.5,7.2,-6.8,-2.7,6,0.1,6.91174730025167,6.49072353450251,5.71702770140622,6.89365635460264
-1.2,4.9,14.5,7.1,-6.8,-2.7,6,0,6.91572344863131,6.49223983502047,5.71702770140622,6.89568269774787
-0.5,5.6,15.5,7.9,-6.3,-2,6.6,0.7,6.85540879860993,6.48004456192665,5.71373280550937,6.88243747099785
-0.4,5.8,15.6,8,-6.2,-1.8,6.7,0.8,6.85224256905188,6.47389069635227,5.70711026474888,6.87626461189077
-0.1,6.1,15.8,8.2,-6,-1.6,6.9,1,6.84800527457636,6.46146817635372,5.6937321388027,6.86589107488344
-0.1,6,15.8,8.2,-6,-1.7,6.9,0.9,6.84906628263346,6.46302945692067,5.6937321388027,6.86797440897029
-0.1,6,15.8,8.1,-6,-1.7,6.9,0.9,6.84906628263346,6.46458830368996,5.6937321388027,6.86797440897029
0.4,5.2,14.5,7.5,-5.4,-1.9,6,1.1,7.1608459066643,6.74051935960622,6.04025471127741,6.95177216439891
0.3,5.1,14.5,7.4,-5.5,-2,6,1,7.16317239084664,6.7428806357919,6.04263283368238,6.95368421087054
0.5,5.4,14.7,7.7,-5.2,-1.7,6.2,1.2,7.14991683613211,6.72743172485086,6.0282785202307,6.94215670569947
-1.3,4.8,14.4,7,-7,-2.8,5.9,-0.1,6.93049476595163,6.50279004591562,5.73009978297357,6.90675477864855
-4.5,7.2,17.4,5.7,-12.2,-3.8,5.3,-2.4,5.39816270151775,4.66343909411207,5.08759633523238,5.4380793089232
-4.4,7.7,17.9,6.2,-12.2,-3.6,5.4,-2.2,5.33753807970132,4.63472898822964,5.07517381523383,5.37989735354046
-4.2,7.8,17.9,6.3,-12.2,-3.6,5.2,-2.3,5.31811999384422,4.60517018598809,5.03695260241363,5.37989735354046
-4.6,8.2,18.4,6.7,-12.2,-3.5,5.1,-2.3,5.30330490805908,4.65396035015752,5.02388052084628,5.36597601502185
-5.1,5.7,16,4.7,-12.1,-4.6,4.1,-3.2,5.64190707093811,4.8283137373023,5.11198778835654,5.68357976733868
-4,9.1,20.2,7.2,-10.6,-1.8,7.3,-1.3,5.97888576490112,5.29831736654804,5.4380793089232,5.87493073085203
-1.3,6.7,16.7,6.4,-14.6,-6.3,2.9,-5.5,5.01063529409626,4.53259949315326,5.03695260241363,4.92725368515721
-3.9,8.4,18.3,6.8,-11.6,-2.9,5.6,-1.7,5.24702407216049,4.7361984483945,5.11198778835654,5.37989735354046
-4,8.1,18,6.6,-11.6,-3.1,5.5,-1.8,5.28320372873799,4.75359019110636,5.11799381241676,5.40717177146012
-3.2,10.2,20.2,8.3,-10.9,-1.5,6.8,-0.5,4.96284463025991,4.56434819146784,5.02388052084628,5.17614973257383
-3.7,9.1,19.1,7.4,-11.3,-2.3,6.1,-1.2,5.14166355650266,4.65396035015752,5.06259503302697,5.28826703069454
-3.2,10.4,20.3,8.4,-11,-1.4,6.9,-0.5,4.94875989037817,4.54329478227,5.01063529409626,5.15329159449778
-4.6,6.5,17.2,5.7,-11.1,-3.1,6.4,-1.9,5.79301360838414,5.61312810638807,5.62762111369064,5.80211837537706
-4.6,5.5,16,5.1,-11.5,-3.7,5.9,-2.4,5.76205138278018,5.65948221575962,5.64544689764324,5.80513496891649
-4.6,5.5,16,5.1,-11.5,-3.7,5.9,-2.4,5.76205138278018,5.65948221575962,5.64544689764324,5.80513496891649
-3.8,7,17.2,6.1,-10.9,-3.1,6.2,-2,5.57972982598622,5.4380793089232,5.54517744447956,5.5683445037611
-3.7,7.2,17.3,6.2,-10.8,-3,6.3,-1.9,5.54907608489522,5.38449506278909,5.4971682252932,5.52146091786225
-4.3,5.4,15.6,5,-11.2,-3.7,5.9,-2.4,5.95324333428778,5.71702770140622,5.6970934865054,5.95583736946483
-3.5,9.7,20.9,7.4,-9.7,-1.4,7.7,-0.5,6.0330862217988,5.36129216570943,5.50533153593236,5.84643877505772
-3.2,10.3,21.7,7.9,-9.4,-1,8.1,-0.2,5.95583736946483,5.29330482472449,5.4380793089232,5.76832099579377
-3,10.6,21.9,8.1,-9.4,-1.2,7.9,-0.2,5.94017125272043,5.30330490805908,5.40717177146012,5.80814248998044
-2.5,12.1,23.7,9.1,-8.8,-0.4,8.4,0.5,5.74620319054015,5.05624580534831,5.24174701505964,5.59471137960184
-2.6,11.5,23.1,8.9,-8.9,-0.6,8.3,0.4,5.75574221358691,5.14749447681345,5.29831736654804,5.65948221575962
-3.4,10.1,21.4,8,-10,-1.2,7.8,-0.5,6.02102334934953,5.36597601502185,5.4380793089232,5.86929691313377
-4.2,9.1,20.2,7.1,-10.4,-1.7,7.5,-0.9,6.1779441140506,5.44241771052179,5.5683445037611,6.00388706710654
-1.3,13.1,24.7,11.5,-10.6,-0.7,8.2,-1.2,4.63472898822964,4.55387689160054,4.79579054559674,4.49980967033027
-4,9.4,20.3,7.5,-12.9,-3,6.4,-2.6,5.57594910314632,4.91998092582813,5.18178355029209,5.33271879326537
-1.8,12.4,24.1,11.1,-10.4,-0.6,8.3,-0.9,4.77912349311153,4.68213122712422,4.80402104473326,4.59511985013459
-1.3,13,24.6,11.6,-10.2,-0.5,8.4,-0.8,4.66343909411207,4.60517018598809,4.74493212836325,4.52178857704904
-4.3,8,19.9,7.8,-13,-3.4,5.7,-3.1,5.17048399503815,5.06890420222023,5.31811999384422,4.95582705760126
-4.4,7.9,19.9,7.8,-13,-3.4,5.7,-3.1,5.17048399503815,5.07517381523383,5.32300997913841,4.96284463025991
-4.4,7.9,19.9,7.8,-13,-3.4,5.7,-3.1,5.17048399503815,5.07517381523383,5.32300997913841,4.96284463025991
-4.1,8.8,20.7,8.4,-12.6,-2.9,6,-2.9,5.16478597392351,4.94875989037817,5.13579843705026,4.969813299576
-4.1,8.8,20.7,8.4,-12.6,-2.9,6,-2.9,5.16478597392351,4.94875989037817,5.12989871492307,4.969813299576
-4.1,8.8,20.7,8.4,-12.6,-2.9,6,-2.9,5.16478597392351,4.94875989037817,5.12989871492307,4.969813299576
-6.5,3.8,15.2,4.4,-13.6,-5.3,4.6,-3.9,5.66296048013595,5.33271879326537,5.44241771052179,5.4249500174814
-3.9,7.1,18.3,6.7,-11.6,-2.8,7,-1.8,5.7037824746562,5.22035582507832,5.24702407216049,5.4553211153577
-5.3,6.1,17.6,6.9,-14.4,-5.1,4.7,-4.3,5.00394630594546,5.11799381241676,5.44241771052179,4.91998092582813
-5.3,6.1,17.6,6.9,-14.4,-5.1,4.7,-4.3,4.99721227376411,5.11198778835654,5.43372200355424,4.90527477843843
-5.3,6.2,17.7,6.9,-14.4,-5.1,4.8,-4.2,4.91998092582813,5.06259503302697,5.3890717298165,4.84418708645859
-5.3,6.5,18.4,6.6,-13.3,-4.1,5.4,-3.4,5.23110861685459,5.13579843705026,5.34710753071747,5.05624580534831
-5.3,6.5,18.4,6.6,-13.3,-4.1,5.4,-3.4,5.23110861685459,5.13579843705026,5.34710753071747,5.05624580534831
-5.2,6.6,18.4,6.6,-13.3,-4,5.4,-3.4,5.21493575760899,5.11799381241676,5.33753807970132,5.04342511691925
