,Source,BGC,SS_NoSpace,Edatopic
14707,BECv10,SBSmc2,SBSmc2/04,D4
14708,BECv10,SBSmc2,SBSmc2/04,C5
14709,BECv10,SBSmc2,SBSmc2/05,D5
14710,BECv10,SBSmc2,SBSmc2/05,D4
14711,BECv10,SBSmc2,SBSmc2/05,C5
14712,BECv10,SBSmc2,SBSmc2/06,E4
14713,BECv10,SBSmc2,SBSmc2/06,D5
14714,BECv10,SBSmc2,SBSmc2/06,D4
14715,BECv10,SBSmc2,SBSmc2/06,C5
14716,BECv10,SBSmc2,SBSmc2/07,B6
14717,BECv10,SBSmc2,SBSmc2/07,B5
14718,BECv10,SBSmc2,SBSmc2/07,A6
14719,BECv10,SBSmc2,SBSmc2/07,A5
14720,BECv10,SBSmc2,SBSmc2/08,D5
14721,BECv10,SBSmc2,SBSmc2/08,C6
14722,BECv10,SBSmc2,SBSmc2/08,C5
14723,BECv10,SBSmc2,SBSmc2/08,B6
14724,BECv10,SBSmc2,SBSmc2/08,B5
14725,BECv10,SBSmc2,SBSmc2/09,E6
14726,BECv10,SBSmc2,SBSmc2/09,E5
14727,BECv10,SBSmc2,SBSmc2/09,D6
14728,BECv10,SBSmc2,SBSmc2/09,D5
14729,BECv10,SBSmc2,SBSmc2/09a,E5
14730,BECv10,SBSmc2,SBSmc2/09a,D5
14731,BECv10,SBSmc2,SBSmc2/09b,E6
14732,BECv10,SBSmc2,SBSmc2/09b,E5
14733,BECv10,SBSmc2,SBSmc2/09b,D6
14734,BECv10,SBSmc2,SBSmc2/09b,D5
14735,BECv10,SBSmc2,SBSmc2/10,E7
14736,BECv10,SBSmc2,SBSmc2/10,E6
14737,BECv10,SBSmc2,SBSmc2/10,D7
14738,BECv10,SBSmc2,SBSmc2/10,D6
14739,BECv10,SBSmc2,SBSmc2/10,C7
14740,BECv10,SBSmc2,SBSmc2/10,C6
14741,BECv10,SBSmc2,SBSmc2/10,B7
14742,BECv10,SBSmc2,SBSmc2/10,B6
14743,BECv10,SBSmc2,SBSmc2/10a,E6
14744,BECv10,SBSmc2,SBSmc2/10a,D6
14745,BECv10,SBSmc2,SBSmc2/10b,E7
14746,BECv10,SBSmc2,SBSmc2/10b,E6
14747,BECv10,SBSmc2,SBSmc2/10b,D7
14748,BECv10,SBSmc2,SBSmc2/10b,D6
14749,BECv10,SBSmc2,SBSmc2/10b,C7
14750,BECv10,SBSmc2,SBSmc2/10b,C6
14751,BECv10,SBSmc2,SBSmc2/10b,B7
14752,BECv10,SBSmc2,SBSmc2/10b,B6
14753,BECv10,SBSmc2,SBSmc2/11,E7
14754,BECv10,SBSmc2,SBSmc2/11,E6
14755,BECv10,SBSmc2,SBSmc2/11,D7
14756,BECv10,SBSmc2,SBSmc2/11,D6
14757,BECv10,SBSmc2,SBSmc2/11,C7
14758,BECv10,SBSmc2,SBSmc2/11,C6
14759,BECv10,SBSmc2,SBSmc2/11,B7
14760,BECv10,SBSmc2,SBSmc2/11,B6
14761,BECv10,SBSmc2,SBSmc2/12,E7
14762,BECv10,SBSmc2,SBSmc2/12,D7
14763,BECv10,SBSmc2,SBSmc2/12,C7
14764,BECv10,SBSmc2,SBSmc2/12,B7
14765,Add_2021,SBSmc2,SBSmc2/Ro,A0
14766,Add_2021,SBSmc2,SBSmc2/Ro,B0
14767,BECv10,SBSmc3,SBSmc3/01,D4
14768,BECv10,SBSmc3,SBSmc3/01,C4
14769,BECv10,SBSmc3,SBSmc3/01,B4
14770,BECv10,SBSmc3,SBSmc3/02,B1
14771,BECv10,SBSmc3,SBSmc3/02,A1
14772,BECv10,SBSmc3,SBSmc3/03,B2
14773,BECv10,SBSmc3,SBSmc3/03,A2
14774,BECv10,SBSmc3,SBSmc3/04,C3
14775,BECv10,SBSmc3,SBSmc3/04,B3
14776,BECv10,SBSmc3,SBSmc3/05,B4
14777,BECv10,SBSmc3,SBSmc3/05,B3
14778,BECv10,SBSmc3,SBSmc3/05,A4
14779,BECv10,SBSmc3,SBSmc3/05,A3
14780,BECv10,SBSmc3,SBSmc3/06,B5
14781,BECv10,SBSmc3,SBSmc3/06,A5
14782,BECv10,SBSmc3,SBSmc3/07,D5
14783,BECv10,SBSmc3,SBSmc3/07,C5
14784,BECv10,SBSmc3,SBSmc3/08,D6
14785,BECv10,SBSmc3,SBSmc3/08,C6
14786,BECv10,SBSmc3,SBSmc3/09,C7
14787,BECv10,SBSmc3,SBSmc3/09,B7
14788,Add_2021,SBSmc3,SBSmc3/Ro,A0
14789,Add_2021,SBSmc3,SBSmc3/Ro,B0
14790,BECv10,SBSmh,SBSmh/01,D5
14791,BECv10,SBSmh,SBSmh/01,D4
14792,BECv10,SBSmh,SBSmh/01,C5
14793,BECv10,SBSmh,SBSmh/01,C4
14794,BECv10,SBSmh,SBSmh/01,B5
14795,BECv10,SBSmh,SBSmh/01,B4
14796,BECv10,SBSmh,SBSmh/02,C1
14797,BECv10,SBSmh,SBSmh/02,B1
14798,BECv10,SBSmh,SBSmh/02,A1
14799,BECv10,SBSmh,SBSmh/03,B2
14800,BECv10,SBSmh,SBSmh/03,A2
14801,BECv10,SBSmh,SBSmh/04,D3
14802,BECv10,SBSmh,SBSmh/04,D2
14803,BECv10,SBSmh,SBSmh/04,C3
14804,BECv10,SBSmh,SBSmh/04,C2
14805,BECv10,SBSmh,SBSmh/04,B3
14806,BECv10,SBSmh,SBSmh/05,D3
14807,BECv10,SBSmh,SBSmh/05,C4
14808,BECv10,SBSmh,SBSmh/05,C3
14809,BECv10,SBSmh,SBSmh/05,B4
14810,BECv10,SBSmh,SBSmh/05,B3
14811,BECv10,SBSmh,SBSmh/06,D5
14812,BECv10,SBSmh,SBSmh/06,D4
14813,BECv10,SBSmh,SBSmh/06,C5
14814,BECv10,SBSmh,SBSmh/06,B5
14815,BECv10,SBSmh,SBSmh/07,E5
14816,BECv10,SBSmh,SBSmh/07,D6
14817,BECv10,SBSmh,SBSmh/07,D5
14818,BECv10,SBSmh,SBSmh/08,E5
14819,BECv10,SBSmh,SBSmh/08,D6
14820,BECv10,SBSmh,SBSmh/08,D5
14821,BECv10,SBSmh,SBSmh/09,D6
14822,BECv10,SBSmh,SBSmh/09,C6
14823,BECv10,SBSmh,SBSmh/09,B6
14824,Add_2021,SBSmh,SBSmh/Ro,A0
14825,Add_2021,SBSmh,SBSmh/Ro,B0
14826,BECv10,SBSmk1,SBSmk1/01,D5
14827,BECv10,SBSmk1,SBSmk1/01,D4
14828,BECv10,SBSmk1,SBSmk1/01,C5
14829,BECv10,SBSmk1,SBSmk1/01,C4
14830,BECv10,SBSmk1,SBSmk1/01,B5
14831,BECv10,SBSmk1,SBSmk1/01,B4
14832,BECv10,SBSmk1,SBSmk1/02,C1
14833,BECv10,SBSmk1,SBSmk1/02,B1
14834,BECv10,SBSmk1,SBSmk1/02,A1
14835,BECv10,SBSmk1,SBSmk1/03,B2
14836,BECv10,SBSmk1,SBSmk1/03,A2
14837,BECv10,SBSmk1,SBSmk1/04,C3
14838,BECv10,SBSmk1,SBSmk1/04,C2
14839,BECv10,SBSmk1,SBSmk1/04,B3
14840,BECv10,SBSmk1,SBSmk1/04,B2
14841,BECv10,SBSmk1,SBSmk1/05,C4
14842,BECv10,SBSmk1,SBSmk1/05,C3
14843,BECv10,SBSmk1,SBSmk1/05,B4
14844,BECv10,SBSmk1,SBSmk1/05,B3
14845,BECv10,SBSmk1,SBSmk1/06,B6
14846,BECv10,SBSmk1,SBSmk1/06,B5
14847,BECv10,SBSmk1,SBSmk1/06,B4
14848,BECv10,SBSmk1,SBSmk1/06,B3
14849,BECv10,SBSmk1,SBSmk1/06,A6
14850,BECv10,SBSmk1,SBSmk1/06,A5
14851,BECv10,SBSmk1,SBSmk1/06,A4
14852,BECv10,SBSmk1,SBSmk1/06,A3
14853,BECv10,SBSmk1,SBSmk1/07,D5
14854,BECv10,SBSmk1,SBSmk1/07,C5
14855,BECv10,SBSmk1,SBSmk1/07,B5
14856,BECv10,SBSmk1,SBSmk1/08,E6
14857,BECv10,SBSmk1,SBSmk1/08,E5
14858,BECv10,SBSmk1,SBSmk1/08,D6
14859,BECv10,SBSmk1,SBSmk1/08,D5
14860,BECv10,SBSmk1,SBSmk1/08,C6
14861,BECv10,SBSmk1,SBSmk1/08,C5
14862,BECv10,SBSmk1,SBSmk1/09,D7
14863,BECv10,SBSmk1,SBSmk1/09,D6
14864,BECv10,SBSmk1,SBSmk1/09,C7
14865,BECv10,SBSmk1,SBSmk1/09,C6
14866,BECv10,SBSmk1,SBSmk1/09a,D6
14867,BECv10,SBSmk1,SBSmk1/09a,C6
14868,BECv10,SBSmk1,SBSmk1/09b,D7
14869,BECv10,SBSmk1,SBSmk1/09b,C7
14870,BECv10,SBSmk1,SBSmk1/10,D7
14871,BECv10,SBSmk1,SBSmk1/10,C7
14872,BECv10,SBSmk1,SBSmk1/10,B7
14873,Add_2021,SBSmk1,SBSmk1/Ro,A0
14874,Add_2021,SBSmk1,SBSmk1/Ro,B0
14875,BECv10,SBSmk2,SBSmk2/01,D4
14876,BECv10,SBSmk2,SBSmk2/01,C5
14877,BECv10,SBSmk2,SBSmk2/01,C4
14878,BECv10,SBSmk2,SBSmk2/01,B4
14879,BECv10,SBSmk2,SBSmk2/02,B2
14880,BECv10,SBSmk2,SBSmk2/02,B1
14881,BECv10,SBSmk2,SBSmk2/02,A2
14882,BECv10,SBSmk2,SBSmk2/02,A1
14883,BECv10,SBSmk2,SBSmk2/03,C4
14884,BECv10,SBSmk2,SBSmk2/03,C3
14885,BECv10,SBSmk2,SBSmk2/03,B4
14886,BECv10,SBSmk2,SBSmk2/03,B3
14887,BECv10,SBSmk2,SBSmk2/04,B5
14888,BECv10,SBSmk2,SBSmk2/04,B4
14889,BECv10,SBSmk2,SBSmk2/04,B3
14890,BECv10,SBSmk2,SBSmk2/04,A5
14891,BECv10,SBSmk2,SBSmk2/04,A4
14892,BECv10,SBSmk2,SBSmk2/04,A3
14893,BECv10,SBSmk2,SBSmk2/05,E5
14894,BECv10,SBSmk2,SBSmk2/05,D5
14895,BECv10,SBSmk2,SBSmk2/05,C5
14896,BECv10,SBSmk2,SBSmk2/06,D6
14897,BECv10,SBSmk2,SBSmk2/06,C6
14898,Add_2021,SBSmk2,SBSmk2/Ro,A0
14899,Add_2021,SBSmk2,SBSmk2/Ro,B0
14900,BECv10,SBSmm,SBSmm/01,E5
14901,BECv10,SBSmm,SBSmm/01,E4
14902,BECv10,SBSmm,SBSmm/01,E3
14903,BECv10,SBSmm,SBSmm/01,D5
14904,BECv10,SBSmm,SBSmm/01,D4
14905,BECv10,SBSmm,SBSmm/01,D3
14906,BECv10,SBSmm,SBSmm/01,C5
14907,BECv10,SBSmm,SBSmm/01,C4
14908,BECv10,SBSmm,SBSmm/01,C3
14909,BECv10,SBSmm,SBSmm/01,B5
14910,BECv10,SBSmm,SBSmm/01,B4
14911,BECv10,SBSmm,SBSmm/01,B3
14912,BECv10,SBSmm,SBSmm/01,A5
14913,BECv10,SBSmm,SBSmm/01,A4
14914,BECv10,SBSmm,SBSmm/01,A3
14915,BECv10,SBSmm,SBSmm/02,C1
14916,BECv10,SBSmm,SBSmm/02,B2
14917,BECv10,SBSmm,SBSmm/02,B1
14918,BECv10,SBSmm,SBSmm/02,A2
14919,BECv10,SBSmm,SBSmm/02,A1
14920,BECv10,SBSmm,SBSmm/03,C2
14921,BECv10,SBSmm,SBSmm/03,C1
14922,BECv10,SBSmm,SBSmm/03,B2
14923,BECv10,SBSmm,SBSmm/03,B1
14924,BECv10,SBSmm,SBSmm/03,A2
14925,BECv10,SBSmm,SBSmm/04,D3
14926,BECv10,SBSmm,SBSmm/04,D2
14927,BECv10,SBSmm,SBSmm/04,C3
14928,BECv10,SBSmm,SBSmm/04,C2
14929,BECv10,SBSmm,SBSmm/04,B3
14930,BECv10,SBSmm,SBSmm/04,B2
14931,BECv10,SBSmm,SBSmm/05,C3
14932,BECv10,SBSmm,SBSmm/05,C2
14933,BECv10,SBSmm,SBSmm/05,B3
14934,BECv10,SBSmm,SBSmm/05,B2
14935,BECv10,SBSmm,SBSmm/05,A3
14936,BECv10,SBSmm,SBSmm/05,A2
14937,BECv10,SBSmm,SBSmm/06,D4
14938,BECv10,SBSmm,SBSmm/06,D3
14939,BECv10,SBSmm,SBSmm/06,C4
14940,BECv10,SBSmm,SBSmm/06,C3
14941,BECv10,SBSmm,SBSmm/06,B4
14942,BECv10,SBSmm,SBSmm/06,B3
14943,BECv10,SBSmm,SBSmm/06,A4
14944,BECv10,SBSmm,SBSmm/06,A3
14945,BECv10,SBSmm,SBSmm/07,E5
14946,BECv10,SBSmm,SBSmm/07,E4
14947,BECv10,SBSmm,SBSmm/07,D5
14948,BECv10,SBSmm,SBSmm/07,D4
14949,BECv10,SBSmm,SBSmm/07,C5
14950,BECv10,SBSmm,SBSmm/07,C4
14951,BECv10,SBSmm,SBSmm/07,B5
14952,BECv10,SBSmm,SBSmm/07,B4
14953,BECv10,SBSmm,SBSmm/08,E6
14954,BECv10,SBSmm,SBSmm/08,E5
14955,BECv10,SBSmm,SBSmm/08,D6
14956,BECv10,SBSmm,SBSmm/08,D5
14957,BECv10,SBSmm,SBSmm/08,C6
14958,BECv10,SBSmm,SBSmm/08,C5
14959,BECv10,SBSmm,SBSmm/08,B6
14960,BECv10,SBSmm,SBSmm/08,B5
14961,BECv10,SBSmm,SBSmm/09,D7
14962,BECv10,SBSmm,SBSmm/09,D6
14963,BECv10,SBSmm,SBSmm/09,C7
14964,BECv10,SBSmm,SBSmm/09,C6
14965,BECv10,SBSmm,SBSmm/09,B7
14966,BECv10,SBSmm,SBSmm/09,B6
14967,BECv10,SBSmm,SBSmm/09,A7
14968,BECv10,SBSmm,SBSmm/09,A6
14969,Add_2021,SBSmm,SBSmm/Ro,A0
14970,Add_2021,SBSmm,SBSmm/Ro,B0
14971,BECv10,SBSmw,SBSmw/01,D4
14972,BECv10,SBSmw,SBSmw/01,D3
14973,BECv10,SBSmw,SBSmw/01,C4
14974,BECv10,SBSmw,SBSmw/01,C3
14975,BECv10,SBSmw,SBSmw/01,B4
14976,BECv10,SBSmw,SBSmw/01,B3
14977,BECv10,SBSmw,SBSmw/01,C5
14978,BECv10,SBSmw,SBSmw/01,D5
14979,BECv10,SBSmw,SBSmw/02,D1
14980,BECv10,SBSmw,SBSmw/02,C1
14981,BECv10,SBSmw,SBSmw/02,B1
14982,BECv10,SBSmw,SBSmw/02,A1
14983,BECv10,SBSmw,SBSmw/02,D0
14984,BECv10,SBSmw,SBSmw/02,C0
14985,BECv10,SBSmw,SBSmw/02,B0
14986,BECv10,SBSmw,SBSmw/02,A0
14987,BECv10,SBSmw,SBSmw/03,B3
14988,BECv10,SBSmw,SBSmw/03,B2
14989,BECv10,SBSmw,SBSmw/03,B1
14990,BECv10,SBSmw,SBSmw/03,A3
14991,BECv10,SBSmw,SBSmw/03,A2
14992,BECv10,SBSmw,SBSmw/03,A1
14993,BECv10,SBSmw,SBSmw/04,D3
14994,BECv10,SBSmw,SBSmw/04,D2
14995,BECv10,SBSmw,SBSmw/04,D1
14996,BECv10,SBSmw,SBSmw/04,C3
14997,BECv10,SBSmw,SBSmw/04,C2
14998,BECv10,SBSmw,SBSmw/04,C1
14999,BECv10,SBSmw,SBSmw/05,B5
15000,BECv10,SBSmw,SBSmw/06,D5
15001,BECv10,SBSmw,SBSmw/06,C5
15002,BECv10,SBSmw,SBSmw/07,D5
15003,BECv10,SBSmw,SBSmw/07,C5
15004,BECv10,SBSmw,SBSmw/08,E6
15005,BECv10,SBSmw,SBSmw/08,E5
15006,BECv10,SBSmw,SBSmw/08,D6
15007,BECv10,SBSmw,SBSmw/08,D5
15008,BECv10,SBSmw,SBSmw/09,D6
15009,BECv10,SBSmw,SBSmw/09,C6
15010,BECv10,SBSmw,SBSmw/09,B6
15011,BECv10,SBSmw,SBSmw/10,C7
15012,BECv10,SBSmw,SBSmw/10,B7
15013,BECv10,SBSmw,SBSmw/10,A7
15014,BECv10,SBSmw,SBSmw/11,D4
15015,BECv10,SBSmw,SBSmw/11,D3
15016,BECv10,SBSmw,SBSmw/11,C4
15017,BECv10,SBSmw,SBSmw/11,C3
15018,BECv10,SBSmw,SBSmw/11,B4
15019,BECv10,SBSmw,SBSmw/11,B3
15020,BECv10,SBSmw,SBSmw/11,C5
15021,BECv10,SBSmw,SBSmw/11,D5
15022,BECv10,SBSmw,SBSmw/12,C6
15023,BECv10,SBSmw,SBSmw/12,D6
15024,BECv10,SBSmw,SBSmw/13,D6
15025,BECv10,SBSmw,SBSmw/13,D7
15026,Add_2021,SBSmw,SBSmw/Ro,A0
15027,Add_2021,SBSmw,SBSmw/Ro,B0
15028,BECv10,SBSun,SBSun/h,E7
15029,BECv10,SBSun,SBSun/h,E6
15030,BECv10,SBSun,SBSun/h,E5
15031,BECv10,SBSun,SBSun/h,D7
15032,BECv10,SBSun,SBSun/h,D6
15033,BECv10,SBSun,SBSun/h,D5
15034,BECv10,SBSun,SBSun/h,C7
15035,BECv10,SBSun,SBSun/h,C6
15036,BECv10,SBSun,SBSun/h,C5
15037,BECv10,SBSun,SBSun/h,B7
15038,BECv10,SBSun,SBSun/h,B6
15039,BECv10,SBSun,SBSun/h,B5
15040,BECv10,SBSun,SBSun/h,A7
15041,BECv10,SBSun,SBSun/h,A6
15042,BECv10,SBSun,SBSun/h,A5
15043,BECv10,SBSun,SBSun/m,E4
15044,BECv10,SBSun,SBSun/m,E3
15045,BECv10,SBSun,SBSun/m,D4
15046,BECv10,SBSun,SBSun/m,D3
15047,BECv10,SBSun,SBSun/m,C4
15048,BECv10,SBSun,SBSun/m,C3
15049,BECv10,SBSun,SBSun/m,B4
15050,BECv10,SBSun,SBSun/m,B3
15051,BECv10,SBSun,SBSun/m,A4
15052,BECv10,SBSun,SBSun/m,A3
15053,BECv10,SBSun,SBSun/x,E2
15054,BECv10,SBSun,SBSun/x,E1
15055,BECv10,SBSun,SBSun/x,E0
15056,BECv10,SBSun,SBSun/x,D2
15057,BECv10,SBSun,SBSun/x,D1
15058,BECv10,SBSun,SBSun/x,D0
15059,BECv10,SBSun,SBSun/x,C2
15060,BECv10,SBSun,SBSun/x,C1
15061,BECv10,SBSun,SBSun/x,C0
15062,BECv10,SBSun,SBSun/x,B2
15063,BECv10,SBSun,SBSun/x,B1
15064,BECv10,SBSun,SBSun/x,B0
15065,BECv10,SBSun,SBSun/x,A2
15066,BECv10,SBSun,SBSun/x,A1
15067,BECv10,SBSun,SBSun/x,A0
15068,BECv10,SBSvk,SBSvk/01,D5
15069,BECv10,SBSvk,SBSvk/01,D4
15070,BECv10,SBSvk,SBSvk/01,C5
15071,BECv10,SBSvk,SBSvk/01,C4
15072,BECv10,SBSvk,SBSvk/01,C3
15073,BECv10,SBSvk,SBSvk/01,B5
15074,BECv10,SBSvk,SBSvk/01,B4
15075,BECv10,SBSvk,SBSvk/01,B3
15076,BECv10,SBSvk,SBSvk/02,B2
15077,BECv10,SBSvk,SBSvk/02,B1
15078,BECv10,SBSvk,SBSvk/02,A2
15079,BECv10,SBSvk,SBSvk/02,A1
15080,BECv10,SBSvk,SBSvk/03,C3
15081,BECv10,SBSvk,SBSvk/03,B3
15082,BECv10,SBSvk,SBSvk/03,B2
15083,BECv10,SBSvk,SBSvk/04,D3
15084,BECv10,SBSvk,SBSvk/04,C3
15085,BECv10,SBSvk,SBSvk/04,B3
15086,BECv10,SBSvk,SBSvk/05,D5
15087,BECv10,SBSvk,SBSvk/05,D4
15088,BECv10,SBSvk,SBSvk/05,C5
15089,BECv10,SBSvk,SBSvk/05,C4
15090,BECv10,SBSvk,SBSvk/06,D5
15091,BECv10,SBSvk,SBSvk/06,C6
15092,BECv10,SBSvk,SBSvk/06,C5
15093,BECv10,SBSvk,SBSvk/07,E6
15094,BECv10,SBSvk,SBSvk/07,D6
15095,BECv10,SBSvk,SBSvk/07,C6
15096,BECv10,SBSvk,SBSvk/08,B7
15097,BECv10,SBSvk,SBSvk/08,A7
15098,BECv10,SBSvk,SBSvk/09,B1
15099,BECv10,SBSvk,SBSvk/09,A1
15100,BECv10,SBSvk,SBSvk/10,E7
15101,BECv10,SBSvk,SBSvk/10,E6
15102,BECv10,SBSvk,SBSvk/10,D7
15103,BECv10,SBSvk,SBSvk/10,D6
15104,Add_2021,SBSvk,SBSvk/Ro,A0
15105,Add_2021,SBSvk,SBSvk/Ro,B0
15106,BECv10,SBSwk1,SBSwk1/01,D4
15107,BECv10,SBSwk1,SBSwk1/01,C5
15108,BECv10,SBSwk1,SBSwk1/01,C4
15109,BECv10,SBSwk1,SBSwk1/01,B5
15110,BECv10,SBSwk1,SBSwk1/01,B4
15111,BECv10,SBSwk1,SBSwk1/02,D1
15112,BECv10,SBSwk1,SBSwk1/02,C1
15113,BECv10,SBSwk1,SBSwk1/02,B1
15114,BECv10,SBSwk1,SBSwk1/02,A1
15115,BECv10,SBSwk1,SBSwk1/03,C2
15116,BECv10,SBSwk1,SBSwk1/03,C1
15117,BECv10,SBSwk1,SBSwk1/03,B3
15118,BECv10,SBSwk1,SBSwk1/03,B2
15119,BECv10,SBSwk1,SBSwk1/03,B1
15120,BECv10,SBSwk1,SBSwk1/03,A3
15121,BECv10,SBSwk1,SBSwk1/03,A2
15122,BECv10,SBSwk1,SBSwk1/04,D3
15123,BECv10,SBSwk1,SBSwk1/04,D2
15124,BECv10,SBSwk1,SBSwk1/04,C3
15125,BECv10,SBSwk1,SBSwk1/04,C2
15126,BECv10,SBSwk1,SBSwk1/04,B3
15127,BECv10,SBSwk1,SBSwk1/04,B2
15128,BECv10,SBSwk1,SBSwk1/05,D3
15129,BECv10,SBSwk1,SBSwk1/05,C4
15130,BECv10,SBSwk1,SBSwk1/05,C3
15131,BECv10,SBSwk1,SBSwk1/05,B4
15132,BECv10,SBSwk1,SBSwk1/05,B3
15133,BECv10,SBSwk1,SBSwk1/06,C5
15134,BECv10,SBSwk1,SBSwk1/06,B5
15135,BECv10,SBSwk1,SBSwk1/07,D5
15136,BECv10,SBSwk1,SBSwk1/07,C5
15137,BECv10,SBSwk1,SBSwk1/07,B5
15138,BECv10,SBSwk1,SBSwk1/08,E5
15139,BECv10,SBSwk1,SBSwk1/08,D5
15140,BECv10,SBSwk1,SBSwk1/09,D6
15141,BECv10,SBSwk1,SBSwk1/09,C6
15142,BECv10,SBSwk1,SBSwk1/09,B6
15143,BECv10,SBSwk1,SBSwk1/10,E6
15144,BECv10,SBSwk1,SBSwk1/10,D6
15145,BECv10,SBSwk1,SBSwk1/11,D7
15146,BECv10,SBSwk1,SBSwk1/11,C7
15147,BECv10,SBSwk1,SBSwk1/11,C6
15148,BECv10,SBSwk1,SBSwk1/11,B7
15149,BECv10,SBSwk1,SBSwk1/11,B6
15150,BECv10,SBSwk1,SBSwk1/12,B5
15151,BECv10,SBSwk1,SBSwk1/12,B4
15152,BECv10,SBSwk1,SBSwk1/12,B3
15153,BECv10,SBSwk1,SBSwk1/12,A5
15154,BECv10,SBSwk1,SBSwk1/12,A4
15155,BECv10,SBSwk1,SBSwk1/12,A3
15156,Add_2021,SBSwk1,SBSwk1/Ro,A0
15157,Add_2021,SBSwk1,SBSwk1/Ro,B0
15158,BECv10,SBSwk2,SBSwk2/01,D3
15159,BECv10,SBSwk2,SBSwk2/01,C4
15160,BECv10,SBSwk2,SBSwk2/02,B2
15161,BECv10,SBSwk2,SBSwk2/02,B1
15162,BECv10,SBSwk2,SBSwk2/02,A2
15163,BECv10,SBSwk2,SBSwk2/02,A1
15164,BECv10,SBSwk2,SBSwk2/03,C3
15165,BECv10,SBSwk2,SBSwk2/03,B3
15166,BECv10,SBSwk2,SBSwk2/04,B5
15167,BECv10,SBSwk2,SBSwk2/04,B4
15168,BECv10,SBSwk2,SBSwk2/04,B3
15169,BECv10,SBSwk2,SBSwk2/04,A5
15170,BECv10,SBSwk2,SBSwk2/04,A4
15171,BECv10,SBSwk2,SBSwk2/04,A3
15172,BECv10,SBSwk2,SBSwk2/05,D5
15173,BECv10,SBSwk2,SBSwk2/05,C5
15174,BECv10,SBSwk2,SBSwk2/06,D6
15175,BECv10,SBSwk2,SBSwk2/06,C6
15176,Add_2021,SBSwk2,SBSwk2/Ro,A0
15177,Add_2021,SBSwk2,SBSwk2/Ro,B0
15178,BECv10,SBSwk3,SBSwk3/01,D4
15179,BECv10,SBSwk3,SBSwk3/01,C4
15180,BECv10,SBSwk3,SBSwk3/01,B4
15181,BECv10,SBSwk3,SBSwk3/02,B2
15182,BECv10,SBSwk3,SBSwk3/02,B1
15183,BECv10,SBSwk3,SBSwk3/02,A2
15184,BECv10,SBSwk3,SBSwk3/02,A1
15185,BECv10,SBSwk3,SBSwk3/03,C2
15186,BECv10,SBSwk3,SBSwk3/03,B2
15187,BECv10,SBSwk3,SBSwk3/04,D3
15188,BECv10,SBSwk3,SBSwk3/04,C3
15189,BECv10,SBSwk3,SBSwk3/05,B5
15190,BECv10,SBSwk3,SBSwk3/05,B4
15191,BECv10,SBSwk3,SBSwk3/05,B3
15192,BECv10,SBSwk3,SBSwk3/05,A5
15193,BECv10,SBSwk3,SBSwk3/05,A4
15194,BECv10,SBSwk3,SBSwk3/05,A3
15195,BECv10,SBSwk3,SBSwk3/06,D5
15196,BECv10,SBSwk3,SBSwk3/06,D4
15197,BECv10,SBSwk3,SBSwk3/06,C5
15198,BECv10,SBSwk3,SBSwk3/06,C4
15199,BECv10,SBSwk3,SBSwk3/07,D5
15200,BECv10,SBSwk3,SBSwk3/07,C5
15201,BECv10,SBSwk3,SBSwk3/08,D6
15202,BECv10,SBSwk3,SBSwk3/08,C6
15203,Add_2021,SBSwk3,SBSwk3/Ro,A0
15204,Add_2021,SBSwk3,SBSwk3/Ro,B0
15205,BECv10,SBSwk3a,SBSwk3a/01,C4
15206,BECv10,SBSwk3a,SBSwk3a/01,B4
15207,BECv10,SBSwk3a,SBSwk3a/02,B2
15208,BECv10,SBSwk3a,SBSwk3a/02,B1
15209,BECv10,SBSwk3a,SBSwk3a/02,A2
15210,BECv10,SBSwk3a,SBSwk3a/02,A1
15211,BECv10,SBSwk3a,SBSwk3a/03,C2
15212,BECv10,SBSwk3a,SBSwk3a/03,B2
15213,BECv10,SBSwk3a,SBSwk3a/04,C3
15214,BECv10,SBSwk3a,SBSwk3a/04,B3
15215,BECv10,SBSwk3a,SBSwk3a/05,B5
15216,BECv10,SBSwk3a,SBSwk3a/05,B4
15217,BECv10,SBSwk3a,SBSwk3a/05,B3
15218,BECv10,SBSwk3a,SBSwk3a/05,A5
15219,BECv10,SBSwk3a,SBSwk3a/05,A4
15220,BECv10,SBSwk3a,SBSwk3a/05,A3
15221,BECv10,SBSwk3a,SBSwk3a/06,D5
15222,BECv10,SBSwk3a,SBSwk3a/06,D4
15223,BECv10,SBSwk3a,SBSwk3a/06,C5
15224,BECv10,SBSwk3a,SBSwk3a/06,C4
15225,BECv10,SBSwk3a,SBSwk3a/07,D6
15226,BECv10,SBSwk3a,SBSwk3a/07,D5
15227,BECv10,SBSwk3a,SBSwk3a/07,C6
15228,BECv10,SBSwk3a,SBSwk3a/07,C5
15229,BECv10,SBSwk3a,SBSwk3a/08,D6
15230,BECv10,SBSwk3a,SBSwk3a/08,C6
15231,Add_2021,SBSwk3a,SBSwk3a/Ro,A0
15232,Add_2021,SBSwk3a,SBSwk3a/Ro,B0
15233,USA_2019,SGPdm_CO,SGPdm_CO/110,E5
15234,USA_2019,SGPdm_CO,SGPdm_CO/110,D5
15235,USA_2019,SGPdm_CO,SGPdm_CO/110,C5
15236,USA_2019,SGPdm_CO,SGPdm_CO/110,B5
15237,USA_2019,SGPdm_CO,SGPdm_CO/111,E6
