"","bgc","ss_nospace","suitability","spp","newsuit","mod","outrange","PlotNumber","Species","TotalA","TotalB","NutrientRegime_clean","MoistureRegime_clean","Elevation","SlopeGradient","Aspect","MesoSlopePosition","Latitude","Longitude","SuccessionalStatus","StructuralStage","SiteUnit","newsuit_ord","TotalAB"
"278","IDFww","IDFww/101.1",NA,"Ba",3,"inputed",NA,"VV0058","ABIEAMA",0,1,"D",3,330,7,150,NA,49.99166107,-121.52500152,NA,NA,"IDF ww   /101.1","3",1
"281","CWHms5","CWHms5/101.1",NA,"Mv",3,"inputed",NA,"VV0049","ACERCIR",0,3,"B",4,550,5,180,NA,49.82500076,-121.45829772,NA,NA,"CWH ms 5 /101.1","3",3
"282","CWHms5","CWHms5/101.1",NA,"Mv",3,"inputed",NA,"VV0049","ACERCIR",0,3,"B",4,550,5,180,NA,49.82500076,-121.45829772,NA,NA,"CWH ms 5 /101.1","3",3
"283","CWHms5","CWHms5/101.1",NA,"Mv",3,"inputed",NA,"VV0049","ACERCIR",0,3,"B",4,550,5,180,NA,49.82500076,-121.45829772,NA,NA,"CWH ms 5 /101.1","3",3
"284","CWHms5","CWHms5/101.1",NA,"Mv",3,"inputed",NA,"VV0049","ACERCIR",0,3,"B",4,550,5,180,NA,49.82500076,-121.45829772,NA,NA,"CWH ms 5 /101.1","3",3
"286","CWHds1","CWHds1/101b",NA,"Tw",3,"inputed",NA,"VV0043","TAXUBRE",0,1,"C",2,680,10,230,NA,49.318526,-121.274049,NA,NA,NA,"3",1
"287","CWHds1","CWHds1/101",NA,"Ba",2,"inputed",NA,"VV0043","ABIEAMA",0,0.5,"C",2,680,10,230,NA,49.318526,-121.274049,NA,NA,NA,"2",0.5
"289","CWHds1","CWHds1/101",NA,"Mv",3,"inputed",NA,"VV0043","ACERCIR",0,14,"C",2,680,10,230,NA,49.318526,-121.274049,NA,NA,NA,"3",14
"291","CWHdm3","CWHdm3/101",NA,"Ba",2,"inputed",NA,"VV0041","ABIEAMA",9,0.200000002980232,"C",4,1080,45,250,NA,49.09167098,-121.60829925,NA,NA,NA,"2",9.20000000298023
"294","CWHms5","CWHms5/101.2",NA,"Pl",3,"inputed",NA,"VV0035","PINUCON",9,0,"B",3,850,5,160,NA,49.79167175,-121.39170074,NA,NA,"CWH ms 5 /101.2","3",9
"295","CWHms5","CWHms5/101.2",NA,"Pl",3,"inputed",NA,"VV0035","PINUCON",9,0,"B",3,850,5,160,NA,49.79167175,-121.39170074,NA,NA,"CWH ms 5 /101.2","3",9
"296","CWHms5","CWHms5/101.2",NA,"Pl",3,"inputed",NA,"VV0035","PINUCON",9,0,"B",3,850,5,160,NA,49.79167175,-121.39170074,NA,NA,"CWH ms 5 /101.2","3",9
"297","CWHms5","CWHms5/101.2",NA,"Pl",3,"inputed",NA,"VV0035","PINUCON",9,0,"B",3,850,5,160,NA,49.79167175,-121.39170074,NA,NA,"CWH ms 5 /101.2","3",9
"310","CWHds1","CWHds1/101a",NA,"Mv",3,"inputed",NA,"VV0031","ACERCIR",0,3,"B",4,500,20,120,NA,49.487558,-121.25147,NA,NA,"CWH ds 1 /101a","3",3
"311","CWHds1","CWHds1/101a",NA,"Mv",3,"inputed",NA,"VV0031","ACERCIR",0,3,"B",4,500,20,120,NA,49.487558,-121.25147,NA,NA,"CWH ds 1 /101a","3",3
"312","CWHds1","CWHds1/110",NA,"Mv",2,"inputed",NA,"VV0030","ACERCIR",0,9,"D",5,280,45,270,NA,49.398564,-121.314735,NA,NA,"CWH ds 1 /110","2",9
"313","CWHds1","CWHds1/110",NA,"Mv",2,"inputed",NA,"VV0030","ACERCIR",0,9,"D",5,280,45,270,NA,49.398564,-121.314735,NA,NA,"CWH ds 1 /110","2",9
"314","CWHdm2","CWHdm2/101",NA,"Ba",2,"inputed",NA,"VV0019","ABIEAMA",20,1,"B",4,570,20,90,NA,48.476424,-123.80147,NA,NA,NA,"2",21
"315","CWHdm2","CWHdm2/101",NA,"Tw",4,"inputed",NA,"VV0019","TAXUBRE",0,0.5,"B",4,570,20,90,NA,48.476424,-123.80147,NA,NA,NA,"4",0.5
"317","SBSmc2","SBSmc2/06",NA,"Hw",3,"inputed",NA,"VTF96","TSUGHET",0,5,"D",4,1012,25,138,"MD",55.122368794604,-127.046007352572,"YC","5",NA,"3",5
"322","SBSmc2","SBSmc2/01",NA,"Ac",3,"inputed",NA,"VTF64","POPUTRI",0,1,"C",3,1105,1,47,"MD",54.6952924099116,-126.780099830637,"YS","4",NA,"3",1
"325","SBSmc2","SBSmc2/01",NA,"Ac",3,"inputed",NA,"VTF49","POPUTRI",0,1,"C",4,1049,8,348,"MD",54.7129225160046,-126.798466167996,"MS","6",NA,"3",1
"326","SBSmc2","SBSmc2/01",NA,"Ac",3,"inputed",NA,"VTF44","POPUTRI",0,2,"C",4,880,6,194,"MD",54.8786917344965,-126.646289173492,"MS","5",NA,"3",2
"328","SBSmc2","SBSmc2/01",NA,"Ac",3,"inputed",NA,"VTF43","POPUTRI",0,1,"B",4,893,6,140,"MD",54.8726735601873,-126.649773163289,"MS","5",NA,"3",1
"330","SBSmc2","SBSmc2/01",NA,"Ac",3,"inputed",NA,"VTF42","POPUTRI",0,1,"B",3,946,6,98,"MD",54.8664816940838,-126.646611207095,"MS","6",NA,"3",1
"331","SBSmc2","SBSmc2/01",NA,"Ac",3,"inputed",NA,"VTF38","POPUTRI",5,0,"C",4,896,10,266,"MD",54.825189525206,-126.973595008243,"MC","6",NA,"3",5
"332","SBSmc2","SBSmc2/01",NA,"Ac",3,"inputed",NA,"VTF35","POPUTRI",5,0,"C",4,885,4,188,"MD",54.8266464817574,-126.990943612026,"MCC","6",NA,"3",5
"337","SBSmc2","SBSmc2/06",NA,"Hw",3,"inputed",NA,"VTF134","TSUGHET",0,5,"D",5,930,3,128,"MD",54.7243485080384,-127.306466422288,"MS","5",NA,"3",5
"341","SBSmc2","SBSmc2/01",NA,"Ac",3,"inputed",NA,"VTF107","POPUTRI",10,0,"C",4,883,4,58,"UP",55.1423913626505,-126.617071184857,"MS","6",NA,"3",10
"342","SBSmc2","SBSmc2/05",NA,"Hw",3,"inputed",NA,"VTF07","TSUGHET",0,2,"D",6,1070,22,325,"MD",54.5682147274206,-127.084755071694,"MC","6",NA,"3",2
"347","BWBSmw","BWBSmw/103",NA,"Bl",3,"inputed",NA,"VRI984","ABIELAS",0,1.5,"B",4,1024,50,331,"U",55.6333944741728,-120.767569967466,"Y","C",NA,"3",1.5
"350","BWBSwk1","BWBSwk1/101",NA,"Ep",3,"inputed",NA,"VRI964","BETUPAP",0,0.100000001490116,"C",5,1062,8,124,"M",55.5501515040204,-120.829305396336,"Y","S",NA,"3",0.100000001490116
"351","BWBSmw","BWBSmw/104",NA,"Ac",3,"inputed",NA,"VRI962","POPUBAL",3,6,"B",4,966,3,120,"F",55.1950056799028,-120.584764665495,"I","S",NA,"3",9
"353","BWBSwk2","BWBSwk2/102",NA,"Bl",2,"inputed",NA,"VRI954","ABIELAS",8.5,10,"B",3,1407,17,45,"M",54.4001859688366,-120.654305779581,"I","M",NA,"2",18.5
"356","BWBSwk2","BWBSwk2/110",NA,"Bl",3,"inputed",NA,"VRI942","ABIELAS",1.5,2.5,"C",5,1207,25,4,"M",55.2366557620798,-122.193892095544,"Y","S",NA,"3",4
"358","BWBSwk1","BWBSwk1/103",NA,"Sb",2,"inputed",NA,"VRI938","PICEMAR",5.5,14.8999996185303,"B",3,974,6,90,"L",55.1094313983462,-121.082542626883,"Y","M",NA,"2",20.3999996185303
"359","BWBSwk1","BWBSwk1/103",NA,"Ac",3,"inputed",NA,"VRI938","POPUBAL",4.30000019073486,4,"B",3,974,6,90,"L",55.1094313983462,-121.082542626883,"Y","M",NA,"3",8.30000019073486
"362","BWBSmw","BWBSmw/104",NA,"Ac",3,"inputed",NA,"VRI913","POPUBAL",2,0,"B",4,991,3,176,"M",55.0820833526953,-120.381177846268,"O","M",NA,"3",2
"364","BWBSwk1","BWBSwk1/101",NA,"Ac",2,"inputed",NA,"VRI907","POPUBAL",3,0.699999988079071,"C",4,1013,8,320,"M",54.778303199434,-120.882466327429,"I","M",NA,"2",3.69999998807907
"370","CWHvh2","CWHvh2/104",NA,"Hm",2,"inputed",NA,"VRI890","TSUGMER",15,8,"B",1,636,80,230,"U",52.7324301186758,-128.520676328407,"OC","7","CWH vh 2 /104","2",23
"371","CWHvh2","CWHvh2/104",NA,"Hm",2,"inputed",NA,"VRI890","TSUGMER",15,8,"B",1,636,80,230,"U",52.7324301186758,-128.520676328407,"OC","7","CWH vh 2 /104","2",23
"372","CWHms5","CWHms5/102",NA,"Sx",4,"inputed",NA,"VRI886","PICEENE",0,0.0399999991059303,"B",1,1037,100,150,"C",49.9769914955388,-121.680365998863,"MC","6","CWH ms 5 /102","4",0.0399999991059303
"373","CWHms5","CWHms5/102",NA,"Sx",4,"inputed",NA,"VRI886","PICEENE",0,0.0399999991059303,"B",1,1037,100,150,"C",49.9769914955388,-121.680365998863,"MC","6","CWH ms 5 /102","4",0.0399999991059303
"374","CWHms5","CWHms5/102",NA,"Sx",4,"inputed",NA,"VRI886","PICEENE",0,0.0399999991059303,"B",1,1037,100,150,"C",49.9769914955388,-121.680365998863,"MC","6","CWH ms 5 /102","4",0.0399999991059303
"375","CWHvm1","CWHvm1/112",NA,"Yc",3,"inputed",NA,"VRI872","CALLNOO",1.5,1.5,"D",5,437,55,211,"M",52.5686991241007,-127.624724598991,"OC","6",NA,"3",3
"376","CWHvm1","CWHvm1/112.2",NA,"Yc",3,"inputed",NA,"VRI872","CALLNOO",1.5,1.5,"D",5,437,55,211,"M",52.5686991241007,-127.624724598991,"OC","6",NA,"3",3
"377","CWHvm3","CWHvm3/112",NA,"Yc",3,"inputed",NA,"VRI872","CALLNOO",1.5,1.5,"D",5,437,55,211,"M",52.5686991241007,-127.624724598991,"OC","6",NA,"3",3
"378","CWHvm3","CWHvm3/112.2",NA,"Yc",3,"inputed",NA,"VRI872","CALLNOO",1.5,1.5,"D",5,437,55,211,"M",52.5686991241007,-127.624724598991,"OC","6",NA,"3",3
"379","CWHvm1","CWHvm1/112",NA,"Hm",3,"inputed",NA,"VRI872","TSUGMER",6.5,2.70000004768372,"D",5,437,55,211,"M",52.5686991241007,-127.624724598991,"OC","6",NA,"3",9.20000004768372
"380","CWHvm1","CWHvm1/112.2",NA,"Hm",3,"inputed",NA,"VRI872","TSUGMER",6.5,2.70000004768372,"D",5,437,55,211,"M",52.5686991241007,-127.624724598991,"OC","6",NA,"3",9.20000004768372
"381","CWHvm3","CWHvm3/112",NA,"Hm",3,"inputed",NA,"VRI872","TSUGMER",6.5,2.70000004768372,"D",5,437,55,211,"M",52.5686991241007,-127.624724598991,"OC","6",NA,"3",9.20000004768372
"382","CWHvm3","CWHvm3/112.2",NA,"Hm",3,"inputed",NA,"VRI872","TSUGMER",6.5,2.70000004768372,"D",5,437,55,211,"M",52.5686991241007,-127.624724598991,"OC","6",NA,"3",9.20000004768372
"384","CWHms5","CWHms5/101.2",NA,"Yc",2,"inputed",NA,"VRI871","CALLNOO",4.5,3.5,"B",2,1159,35,148,"M",50.3960518128692,-123.610188847944,"OC","6",NA,"2",8
"391","SBSdk","SBSdk/01",NA,"Ac",3,"inputed",NA,"VRI821","POPUTRI",0,2,"C",4,927,10,155,"L",54.5586600189052,-126.464764841799,"Y","S",NA,"3",2
"392","BWBSwk2","BWBSwk2/102",NA,"Bl",2,"inputed",NA,"VRI804","ABIELAS",10.5,7.79999971389771,"B",3,1174,30,258,"U",55.9544745376051,-122.631667993291,"O","M",NA,"2",18.2999997138977
"394","BWBSmk","BWBSmk/111",NA,"Bl",4,"inputed",NA,"VRI801","ABIELAS",0,0.300000011920929,"D",4,623,6,356,"M",59.7646562410982,-124.757374289185,"I","C",NA,"4",0.300000011920929
"396","BWBSwk1","BWBSwk1/101",NA,"Ac",2,"inputed",NA,"VRI789","POPUBAL",8,0.200000002980232,"C",4,1007,10,340,"T",55.5657650301922,-121.710440096686,"I","M",NA,"2",8.20000000298023
"402","SBSdw3","SBSdw3/03",NA,"Bl",3,"inputed",NA,"VRI744","ABIELAS",0,1.20000004768372,"B",2,899,6,67,"M",54.3722284819791,-124.612838489819,"O","S",NA,"3",1.20000004768372
"404","SBSmk1","SBSmk1/06",NA,"Ep",3,"inputed",NA,"VRI717","BETUPAP",0.800000011920929,0,"D",4,728,4,200,"F",54.9176736525819,-125.219240101765,"I","M",NA,"3",0.800000011920929
"406","BWBSmw","BWBSmw/104",NA,"Ac",3,"inputed",NA,"VRI713","POPUBAL",2.09999990463257,5.90000009536743,"B",5,761,35,124,"M",56.1251073700699,-122.294545494741,"I","C",NA,"3",8
"408","ESSFmv2","ESSFmv2/06",NA,"Ac",3,"inputed",NA,"VRI712","POPUTRI",0,2.70000004768372,"D",4,1186,46,244,"T",55.1952539271696,-121.43477545103,"I","M",NA,"3",2.70000004768372
"409","ESSFvc","ESSFvc/01",NA,"Hw",2,"inputed",NA,"VRI683","TSUGHET",0,0.900000035762787,"D",4,1522,5,90,"M",51.4589811039932,-118.934935255898,"O","C",NA,"2",0.900000035762787
"410","BWBSmk","BWBSmk/101",NA,"Cw",2,"inputed",NA,"VRI682","THUJPLI",6,5,"C",3,1024,11,120,"M",50.5463877705135,-118.795655074077,"O","M",NA,"2",11
"411","BWBSmk","BWBSmk/101",NA,"Hw",1,"inputed",NA,"VRI682","TSUGHET",80,7,"C",3,1024,11,120,"M",50.5463877705135,-118.795655074077,"O","M",NA,"1",87
"417","BWBSmk","BWBSmk/101",NA,"Cw",2,"inputed",NA,"VRI677","THUJPLI",23,5.5,"C",4,386,66,325,"M",50.9221700911369,-119.020447060563,"I","M",NA,"2",28.5
"418","BWBSmk","BWBSmk/101",NA,"Hw",1,"inputed",NA,"VRI677","TSUGHET",25,7,"C",4,386,66,325,"M",50.9221700911369,-119.020447060563,"I","M",NA,"1",32
"420","IDFdw","IDFdw/101",NA,"Sx",3,"inputed",NA,"VRI666","PICEENE",3.20000004768372,0.0700000002980232,"C",4,857,17,80,"T",51.6692204346175,-124.409062628122,"I","M","IDF dw   /101","3",3.27000004798174
"425","BWBSmw","BWBSmw/104",NA,"Bl",3,"inputed",NA,"VRI626","ABIELAS",1.5,0,"B",3,883,15,10,"U",55.5649208840264,-121.530829474163,"I","S",NA,"3",1.5
"428","BWBSmw","BWBSmw/104",NA,"Bl",3,"inputed",NA,"VRI625","ABIELAS",1.5,0,"B",3,883,15,10,"U",55.5649208840264,-121.530829474163,"I","S",NA,"3",1.5
"430","BWBSwk2","BWBSwk2/110",NA,"Bl",3,"inputed",NA,"VRI614","ABIELAS",0,0.200000002980232,"D",5,1097,15,85,"M",56.1636813758933,-122.473315824497,"Y","M",NA,"3",0.200000002980232
"439","BWBSwk1","BWBSwk1/101",NA,"Ep",3,"inputed",NA,"VRI590","BETUPAP",6,0,"C",3,843,58,359,"M",55.5907860715864,-121.83650005991,"O","S",NA,"3",6
"440","BWBSwk1","BWBSwk1/101",NA,"Ep",3,"inputed",NA,"VRI589","BETUPAP",6,0,"C",3,843,58,359,"M",55.5907860715864,-121.83650005991,"O","S",NA,"3",6
"446","BWBSwk1","BWBSwk1/101",NA,"Ac",2,"inputed",NA,"VRI548","POPUBAL",19,0,"D",4,1097,40,210,"L",55.3874768073301,-121.436599689277,"I","S",NA,"2",19
"456","ESSFmv2","ESSFmv2/06",NA,"Ac",3,"inputed",NA,"VRI484","POPUTRI",3,0,"C",6,1098,15,352,"L",55.8575206410211,-122.542101361817,"I","C",NA,"3",3
"459","BWBSwk1","BWBSwk1/110",NA,"Bl",2,"inputed",NA,"VRI471","ABIELAS",4,10.5,"C",5,1117,18,289,"M",55.3612392024385,-121.558325486434,"I","M",NA,"2",14.5
"460","BWBSmw","BWBSmw/104",NA,"Ac",3,"inputed",NA,"VRI469","POPUBAL",3.5,0.629999995231628,"B",5,905,22,0,"M",55.124685855508,-121.103330505845,"I","M",NA,"3",4.12999999523163
"462","BWBSwk1","BWBSwk1/101",NA,"Ac",2,"inputed",NA,"VRI462","POPUBAL",6,0.0500000007450581,"C",5,999,10,66,"M",55.8569733779081,-121.736582127738,"I","M",NA,"2",6.05000000074506
"463","SBSwk1","SBSwk1/01",NA,"Hw",3,"inputed",NA,"VRI438","TSUGHET",0,0.600000023841858,"C",5,687,6,8,"U",54.2157914714111,-122.262868125539,"I","C",NA,"3",0.600000023841858
"464","BWBSwk1","BWBSwk1/111",NA,"Ep",2,"inputed",NA,"VRI436","BETUPAP",40,1,"D",5,687,13,134,"M",54.218396638522,-122.173977546954,"I","M",NA,"2",41
"465","BWBSwk1","BWBSwk1/111",NA,"Bl",1,"inputed",NA,"VRI436","ABIELAS",31,0,"D",5,687,13,134,"M",54.218396638522,-122.173977546954,"I","M",NA,"1",31
"466","BWBSwk1","BWBSwk1/111",NA,"Bl",1,"inputed",NA,"VRI427","ABIELAS",31,6.90000009536743,"C",5,712,13,200,"M",54.2405618166197,-122.085731923579,"I","M",NA,"1",37.9000000953674
"467","BWBSwk1","BWBSwk1/101",NA,"Ep",3,"inputed",NA,"VRI404","BETUPAP",15,0.0500000007450581,"D",3,702,2,230,"C",54.1669890052602,-122.516899925672,"I","C",NA,"3",15.0500000007451
"468","BWBSwk1","BWBSwk1/101",NA,"Ep",3,"inputed",NA,"VRI402","BETUPAP",11,0.200000002980232,"D",4,667,20,358,"M",54.1864869282812,-122.286054608414,"I","M",NA,"3",11.2000000029802
"470","BWBSwk1","BWBSwk1/111",NA,"Ep",2,"inputed",NA,"VRI400","BETUPAP",23,0,"D",4,774,18,0,"M",54.2346632875856,-122.195024892043,"I","M",NA,"2",23
"473","BWBSwk1","BWBSwk1/111",NA,"Bl",1,"inputed",NA,"VRI400","ABIELAS",4,3.20000004768372,"D",4,774,18,0,"M",54.2346632875856,-122.195024892043,"I","M",NA,"1",7.20000004768372
"474","BWBSwk1","BWBSwk1/111",NA,"Ep",2,"inputed",NA,"VRI390","BETUPAP",7.5,0,"D",4,701,12,24,"M",54.1584309866635,-122.140837375551,"I","M",NA,"2",7.5
"475","BWBSwk1","BWBSwk1/111",NA,"Bl",1,"inputed",NA,"VRI390","ABIELAS",60,9.5,"D",4,701,12,24,"M",54.1584309866635,-122.140837375551,"I","M",NA,"1",69.5
"476","BWBSwk1","BWBSwk1/110",NA,"Bl",2,"inputed",NA,"VRI382","ABIELAS",0,30,"C",5,704,3,208,"F",54.1563759235486,-122.164279135192,"Y","S",NA,"2",30
"484","BWBSwk1","BWBSwk1/101",NA,"Ep",3,"inputed",NA,"VRI341","BETUPAP",8,12.0100002288818,"C",3,790,8,98,"L",54.1700183277751,-121.657297375158,"Y","M",NA,"3",20.0100002288818
"486","BWBSwk2","BWBSwk2/110",NA,"Bl",3,"inputed",NA,"VRI325","ABIELAS",7,0,"C",4,1419,65,120,"M",54.0976444011303,-121.441222044639,"I","M",NA,"3",7
"494","MSdm1","MSdm1/101",NA,"Cw",3,"inputed",NA,"VRI180","THUJPLI",0,0.200000002980232,"C",3,1299,12,282,"M",49.7594429113542,-119.204450826226,"I","M",NA,"3",0.200000002980232
"496","BWBSmk","BWBSmk/110",NA,"Fd",2,"inputed",NA,"VRI164","PSEUMEN",15,0,"D",5,1242,15,110,"L",50.3519680572675,-119.40680760265,"I","M",NA,"2",15
"499","BWBSmk","BWBSmk/110",NA,"Fd",2,"inputed",NA,"VRI160","PSEUMEN",10,2.10000014305115,"D",4,1310,15,68,"M",49.8476893837506,-119.86766105423,"O","M",NA,"2",12.1000001430512
"503","BWBSmk","BWBSmk/101",NA,"Cw",2,"inputed",NA,"VRI135","THUJPLI",0,5.69999980926514,"C",4,1384,38,230,"M",50.310234498051,-118.413244758706,"Y","M",NA,"2",5.69999980926514
"504","BWBSmk","BWBSmk/101",NA,"Hw",1,"inputed",NA,"VRI135","TSUGHET",20,26,"C",4,1384,38,230,"M",50.310234498051,-118.413244758706,"Y","M",NA,"1",46
"506","CWHvm1","CWHvm1/103",NA,"Bl",1,"inputed",NA,"VRI131","ABIELAS",6,28,"B",2,1537,75,240,"U",50.6648874784416,-125.509515199365,"I","M",NA,"1",34
"507","CWHvm3","CWHvm3/103",NA,"Bl",1,"inputed",NA,"VRI131","ABIELAS",6,28,"B",2,1537,75,240,"U",50.6648874784416,-125.509515199365,"I","M",NA,"1",34
"511","CWHvm2","CWHvm2/111.1",NA,"Tw",3,"inputed",NA,"VRI1138","TAXUBRE",0,0.100000001490116,"C",5,843,40,159,"M",50.5274283224566,-124.40732139898,"OC","7",NA,"3",0.100000001490116
"513","CWHms3","CWHms3/111",NA,"Hm",2,"inputed",NA,"VRI1129","TSUGMER",20,5,"C",3,607,20,100,"U",50.9846443018715,-125.016063132301,"Y","C",NA,"2",25
"514","CWHms5","CWHms5/111",NA,"Hm",2,"inputed",NA,"VRI1129","TSUGMER",20,5,"C",3,607,20,100,"U",50.9846443018715,-125.016063132301,"Y","C",NA,"2",25
"519","CWHms3","CWHms3/101",NA,"Bl",2,"inputed",NA,"VRI1128","ABIELAS",10,1,"C",3,607,28,108,"U",50.9846443018715,-125.016063132301,"Y","C",NA,"2",11
"529","IDFdk3","IDFdk3/06",NA,"Sx",4,"inputed",NA,"VRI1066","PICEENE",0,0.600000023841858,"C",3,1088,9,27,"M",51.3844262276503,-121.870797613221,"O","C",NA,"4",0.600000023841858
"533","BWBSwk2","BWBSwk2/110",NA,"Bl",3,"inputed",NA,"VRI1016","ABIELAS",1.5,2.5,"C",5,1207,25,4,"M",55.2366557620798,-122.193892095544,"Y","S",NA,"3",4
"535","BWBSwk1","BWBSwk1/103",NA,"Ac",3,"inputed",NA,"VRI1013","POPUBAL",4.30000019073486,4,"B",3,974,6,90,"L",55.1094313983462,-121.082542626883,"Y","M",NA,"3",8.30000019073486
"536","BWBSwk1","BWBSwk1/103",NA,"Sb",2,"inputed",NA,"VRI1013","PICEMAR",5.5,14.8999996185303,"B",3,974,6,90,"L",55.1094313983462,-121.082542626883,"Y","M",NA,"2",20.3999996185303
"538","ESSFwm2","ESSFwm2/101",NA,"Cw",4,"inputed",NA,"U812282","THUJPLI",0,1,"C",3,1660,37,260,"LW",49.9561104762438,-116.609394399981,"MCC",NA,"ESSFwm 2 /101","4",1
"539","ICHdw1","ICHdw1/104",NA,"Tw",3,"inputed",NA,"U812273","TAXUBRE",0,1.5,"B",2,740,14,205,"MD",49.9786166048589,-116.857013037784,"MS",NA,"ICH dw 1 /104","3",1.5
"550","CWHdm2","CWHdm2/112.1",NA,"Ss",3,"inputed",NA,"TZ044","PICESIT",5,3,"D",5,32,12,98,"TO",49.80016708,-123.72936248,"MS","6","CWH dm 2 /112.1","3",8
"551","CWHdm2","CWHdm2/112.1",NA,"Ss",3,"inputed",NA,"TZ044","PICESIT",5,3,"D",5,32,12,98,"TO",49.80016708,-123.72936248,"MS","6","CWH dm 2 /112.1","3",8
"552","CWHdm2","CWHdm2/112.1",NA,"Ss",3,"inputed",NA,"TZ044","PICESIT",5,3,"D",5,32,12,98,"TO",49.80016708,-123.72936248,"MS","6","CWH dm 2 /112.1","3",8
"553","CWHdm2","CWHdm2/112.1",NA,"Ss",3,"inputed",NA,"TZ044","PICESIT",5,3,"D",5,32,12,98,"TO",49.80016708,-123.72936248,"MS","6","CWH dm 2 /112.1","3",8
"562","CWHvm1","CWHvm1/101",NA,"Hm",2,"inputed",NA,"TZ028","TSUGMER",20,10,"C",3,98,20,240,"MD",49.80773162,-123.712471,"YC","5",NA,"2",30
"563","CWHvm1","CWHvm1/111",NA,"Hm",2,"inputed",NA,"TZ028","TSUGMER",20,10,"C",3,98,20,240,"MD",49.80773162,-123.712471,"YC","5",NA,"2",30
"564","CWHvm1","CWHvm1/111.2",NA,"Hm",2,"inputed",NA,"TZ028","TSUGMER",20,10,"C",3,98,20,240,"MD",49.80773162,-123.712471,"YC","5",NA,"2",30
"565","CWHvm3","CWHvm3/101",NA,"Hm",2,"inputed",NA,"TZ028","TSUGMER",20,10,"C",3,98,20,240,"MD",49.80773162,-123.712471,"YC","5",NA,"2",30
"566","CWHvm3","CWHvm3/111",NA,"Hm",2,"inputed",NA,"TZ028","TSUGMER",20,10,"C",3,98,20,240,"MD",49.80773162,-123.712471,"YC","5",NA,"2",30
"567","CWHvm3","CWHvm3/111.2",NA,"Hm",2,"inputed",NA,"TZ028","TSUGMER",20,10,"C",3,98,20,240,"MD",49.80773162,-123.712471,"YC","5",NA,"2",30
"568","CWHvm1","CWHvm1/112",NA,"Hm",3,"inputed",NA,"TZ027","TSUGMER",10,0,"D",5,82,5,270,"LV",49.81682968,-123.70729064,"MS","5",NA,"3",10
"569","CWHvm1","CWHvm1/112.1",NA,"Hm",2,"inputed",NA,"TZ027","TSUGMER",10,0,"D",5,82,5,270,"LV",49.81682968,-123.70729064,"MS","5",NA,"2",10
"570","CWHvm3","CWHvm3/112",NA,"Hm",3,"inputed",NA,"TZ027","TSUGMER",10,0,"D",5,82,5,270,"LV",49.81682968,-123.70729064,"MS","5",NA,"3",10
"571","CWHvm3","CWHvm3/112.1",NA,"Hm",2,"inputed",NA,"TZ027","TSUGMER",10,0,"D",5,82,5,270,"LV",49.81682968,-123.70729064,"MS","5",NA,"2",10
"572","CWHvm1","CWHvm1/110",NA,"Hm",2,"inputed",NA,"TZ026","TSUGMER",30,0,"D",4,104,20,240,"TO",49.82101821,-123.70516967,"YC","5",NA,"2",30
"573","CWHvm3","CWHvm3/110",NA,"Hm",2,"inputed",NA,"TZ026","TSUGMER",30,0,"D",4,104,20,240,"TO",49.82101821,-123.70516967,"YC","5",NA,"2",30
"574","CWHvm1","CWHvm1/110",NA,"Hm",2,"inputed",NA,"TZ023","TSUGMER",5,2,"D",3,176,65,110,"LW",49.84423065,-123.69670867,"MS","5",NA,"2",7
"575","CWHvm3","CWHvm3/110",NA,"Hm",2,"inputed",NA,"TZ023","TSUGMER",5,2,"D",3,176,65,110,"LW",49.84423065,-123.69670867,"MS","5",NA,"2",7
"576","CWHvm1","CWHvm1/110",NA,"Hm",2,"inputed",NA,"TZ022","TSUGMER",5,0,"D",3,305,65,170,"MD",49.84040069,-123.70397186,"YS","4",NA,"2",5
"577","CWHvm3","CWHvm3/110",NA,"Hm",2,"inputed",NA,"TZ022","TSUGMER",5,0,"D",3,305,65,170,"MD",49.84040069,-123.70397186,"YS","4",NA,"2",5
"578","CWHvm1","CWHvm1/103",NA,"Hm",2,"inputed",NA,"TZ021","TSUGMER",5,3,"B",1,363,30,145,"LW",49.83805847,-123.70944213,"YS","4",NA,"2",8
"579","CWHvm3","CWHvm3/103",NA,"Hm",2,"inputed",NA,"TZ021","TSUGMER",5,3,"B",1,363,30,145,"LW",49.83805847,-123.70944213,"YS","4",NA,"2",8
"580","CWHvm1","CWHvm1/101",NA,"Hm",2,"inputed",NA,"TZ020","TSUGMER",6,2,"C",3,449,55,75,"LW",49.84236145,-123.72157287,"YS","4",NA,"2",8
"581","CWHvm1","CWHvm1/111",NA,"Hm",2,"inputed",NA,"TZ020","TSUGMER",6,2,"C",3,449,55,75,"LW",49.84236145,-123.72157287,"YS","4",NA,"2",8
"582","CWHvm1","CWHvm1/111.2",NA,"Hm",2,"inputed",NA,"TZ020","TSUGMER",6,2,"C",3,449,55,75,"LW",49.84236145,-123.72157287,"YS","4",NA,"2",8
"583","CWHvm3","CWHvm3/101",NA,"Hm",2,"inputed",NA,"TZ020","TSUGMER",6,2,"C",3,449,55,75,"LW",49.84236145,-123.72157287,"YS","4",NA,"2",8
"584","CWHvm3","CWHvm3/111",NA,"Hm",2,"inputed",NA,"TZ020","TSUGMER",6,2,"C",3,449,55,75,"LW",49.84236145,-123.72157287,"YS","4",NA,"2",8
