"","bgc","ss_nospace","Species","spp","newsuit_ord","mean_abund_ss","sd_abund_ss","nplots_ss","review"
"1833","MSxv","MSxv/03","PINUCON","Pl","2",29.8,11.5412304370028,5,"Y"
"1834","MSxv","MSxv/04","ABIELAS","Bl","3",0.300000000745058,0.282842711420948,2,"Y"
"1835","MSxv","MSxv/06","PICEENE","Sx","2",37.060000038147,8.21997565305311,5,"Y"
"1836","MSxv","MSxv/06","PINUCON","Pl","1",21.640000000596,17.1485567900034,5,"Y"
"1837","PPxh1","PPxh1/101","PSEUMEN","Fd","3",10.8928571428571,8.03161678193551,14,"Y"
"1838","PPxh1","PPxh1/102","PSEUMEN","Fd","4",13.5,3.53553390593274,2,"Y"
"1839","PPxh1","PPxh1/103","PINUPON","Py","3",24.1666666666667,5.00832640043891,3,"Y"
"1840","PPxh2","PPxh2/101","PSEUMEN","Fd","2",7.27499997615814,5.696302032654,8,"Y"
"1841","PPxh2","PPxh2/103","PINUPON","Py","3",15.0833333333333,7.55259337358147,6,"Y"
"1842","PPxh2","PPxh2/103","PSEUMEN","Fd","2",7.625,5.31311270976503,4,"Y"
"1843","PPxh2","PPxh2/110","PSEUMEN","Fd","2",2.5,2.12132034355964,2,"Y"
"1844","PPxh2","PPxh2/110.1","PSEUMEN","Fd","2",53,27.3252020425589,7,"Y"
"1845","PPxh2","PPxh2/Fm01","PSEUMEN","Fd","3",28,11.3137084989848,2,"Y"
"1846","SBPSdc","SBPSdc/03","PICEENE","Sx","3",0.200000002980232,0,2,"Y"
"1847","SBPSdc","SBPSdc/03","PICEMAR","Sb","3",0.75,0.353553390593274,2,"Y"
"1848","SBPSdc","SBPSdc/05","PICEMAR","Sb","3",17.7,15.3280788098183,5,"Y"
"1849","SBPSdc","SBPSdc/05","PINUCON","Pl","1",14.4,9.71081870904817,5,"Y"
"1850","SBPSdc","SBPSdc/06","POPUTRE","At","3",61.6666666666667,18.9296944860009,3,"Y"
"1851","SBPSdc","SBPSdc/07","PICEENE","Sx","2",35.5,4.24264068711928,2,"Y"
"1852","SBPSdc","SBPSdc/08","PICEENE","Sx","1",18.7333333492279,6.13297102892946,3,"Y"
"1853","SBPSmc","SBPSmc/03","POPUTRE","At","3",0.300000000745058,0.282842711420948,2,"Y"
"1854","SBPSmc","SBPSmc/04","PICEENE","Sx","3",15.0833333333333,6.88779113117309,6,"Y"
"1855","SBPSmc","SBPSmc/04","PICEMAR","Sb","2",4.5,0.707106781186548,2,"Y"
"1856","SBPSmc","SBPSmc/04","PINUCON","Pl","2",25.25,14.4352000332521,6,"Y"
"1857","SBPSmc","SBPSmc/05","PICEENE","Sx","2",33,23.293418240639,7,"Y"
"1858","SBPSmc","SBPSmc/06","PICEENE","Sx","3",45.125,5.77891281586194,4,"Y"
"1859","SBPSmk","SBPSmk/02","PINUCON","Pl","2",9.36666667461395,5.08953174765833,3,"Y"
"1860","SBPSmk","SBPSmk/04","PINUCON","Pl","1",24.0666666560703,9.77637460556615,9,"Y"
"1861","SBPSmk","SBPSmk/04","PSEUMEN","Fd","2",8.37142862592425,8.23098108484274,7,"Y"
"1862","SBPSmk","SBPSmk/06","ABIELAS","Bl","3",10.5,6.36396103067893,2,"Y"
"1863","SBPSmk","SBPSmk/07","PICEENE","Sx","2",35.5500000007451,13.3643181633721,2,"Y"
"1864","SBPSxc","SBPSxc/02","POPUTRE","At","4",3.42500001192093,2.52768008808966,4,"Y"
"1865","SBPSxc","SBPSxc/02b","PINUCON","Pl","2",28,17.5783958312469,3,"Y"
"1866","SBPSxc","SBPSxc/03","PICEENE","Sx","2",36.8500000089407,13.9449991068997,6,"Y"
"1867","SBPSxc","SBPSxc/04","PICEAX","Sx","1",24.7166666785876,13.2906608562821,6,"Y"
"1868","SBPSxc","SBPSxc/04","PICEENE","Sx","1",12.720000000298,11.5787304999554,5,"Y"
"1869","SBPSxc","SBPSxc/05","PICEAX","Sx","1",12,1.4142135623731,2,"Y"
"1870","SBPSxc","SBPSxc/05","POPUTRE","At","3",11,1.4142135623731,2,"Y"
"1871","SBSdh1","SBSdh1/01","PICEENE","Sx","1",16.2368421052632,14.9966370499195,19,"Y"
"1872","SBSdh1","SBSdh1/01","PINUCON","Pl","1",18.1176470588235,12.2672447647239,17,"Y"
"1873","SBSdh1","SBSdh1/02","PINUCON","Pl","2",30.9571429661342,14.3101198182217,7,"Y"
"1874","SBSdh1","SBSdh1/04","PICEENE","Sx","2",5.65000000037253,4.35009578500835,4,"Y"
"1875","SBSdh1","SBSdh1/05","POPUTRE","At","3",0.833333333333333,0.288675134594813,3,"Y"
"1876","SBSdh1","SBSdh1/06","PICEENE","Sx","1",17.2,13.7760143520748,15,"Y"
"1877","SBSdh1","SBSdh1/06","PSEUMEN","Fd","1",24.9545454545455,15.9066881302403,11,"Y"
"1878","SBSdh1","SBSdh1/07","PICEENE","Sx","1",4.5,0.707106781186548,2,"Y"
"1879","SBSdh1","SBSdh1/07","POPUTRI","Ac","2",32.5,24.7487373415292,2,"Y"
"1880","SBSdh2","SBSdh2/01","PICEA","Sx","1",9.8,8.70057469366248,5,"Y"
"1881","SBSdh2","SBSdh2/01","PICEENE","Sx","1",11.2222222222222,7.80669228575358,9,"Y"
"1882","SBSdh2","SBSdh2/01","PSEUMEN","Fd","3",32.125,23.1913623082881,8,"Y"
"1883","SBSdh2","SBSdh2/05","PICEMAR","Sb","3",18.5,10.6066017177982,2,"Y"
"1884","SBSdh2","SBSdh2/06","PICEA","Sx","1",20.6666666666667,14.2243921955679,3,"Y"
"1885","SBSdh2","SBSdh2/06","POPUTRE","At","2",29.3250000011176,28.268165249626,4,"Y"
"1886","SBSdh2","SBSdh2/07","ABIELAS","Bl","2",6.125,5.29740502510427,4,"Y"
"1887","SBSdk","SBSdk/01","PICEENE","Sx","1",22.8638888928625,21.2980502569795,36,"Y"
"1888","SBSdk","SBSdk/01","PINUCON","Pl","1",21.2741935483871,16.639730922142,31,"Y"
"1889","SBSdk","SBSdk/01b","PINUCON","Pl","1",18.75,16.0078105935821,4,"Y"
"1890","SBSdk","SBSdk/01b","POPUTRE","At","1",20.5,19.8053023203384,3,"Y"
"1891","SBSdk","SBSdk/02","PSEUMEN","Fd","4",12.6,5.17687164221791,5,"Y"
"1892","SBSdk","SBSdk/03","PINUCON","Pl","2",30.4500000001863,28.1846969623433,8,"Y"
"1893","SBSdk","SBSdk/03","PSEUMEN","Fd","3",29.25,23.6880771697493,2,"Y"
"1894","SBSdk","SBSdk/04","PICEENE","Sx","2",6.65499999076128,5.5482073707224,20,"Y"
"1895","SBSdk","SBSdk/06","PICEENE","Sx","1",22.3560000038147,19.9799499462764,25,"Y"
"1896","SBSdk","SBSdk/06","PINUCON","Pl","1",17.75,15.6414325355674,18,"Y"
"1897","SBSdk","SBSdk/07a","PINUCON","Pl","2",2.5,0.707106781186548,2,"Y"
"1898","SBSdk","SBSdk/08","PINUCON","Pl","2",2,0,2,"Y"
"1899","SBSdk","SBSdk/10","PICEENE","Sx","3",12.6666666666667,12.4230967690561,3,"Y"
"1900","SBSdw1","SBSdw1/01","ABIELAS","Bl","5",5.18500000163913,5.1192387376949,20,"Y"
"1901","SBSdw1","SBSdw1/01","PSEUMEN","Fd","2",28.0468749951106,25.435103808305,32,"Y"
"1902","SBSdw1","SBSdw1/02","POPUTRE","At","3",0.733333334326744,0.550757054367866,3,"Y"
"1903","SBSdw1","SBSdw1/03","PINUCON","Pl","2",8.75,7.8049129826454,4,"Y"
"1904","SBSdw1","SBSdw1/03","PSEUMEN","Fd","2",25.2000000029802,21.6733542856867,8,"Y"
"1905","SBSdw1","SBSdw1/04","PINUCON","Pl","1",23.7571428577815,8.09873593832456,7,"Y"
"1906","SBSdw1","SBSdw1/04","POPUTRE","At","3",0.550000000745058,0.481070234645863,8,"Y"
"1907","SBSdw1","SBSdw1/05","PSEUMEN","Fd","2",30.3249998272707,17.0087742578553,12,"Y"
"1908","SBSdw1","SBSdw1/06","BETUPAP","Ep","2",1,0,2,"Y"
"1909","SBSdw1","SBSdw1/06","PICEENE","Sx","1",2.16666666666667,2.02072594216369,3,"Y"
"1910","SBSdw1","SBSdw1/06","POPUTRI","Ac","3",0.100000001490116,0,4,"Y"
"1911","SBSdw1","SBSdw1/07","ABIELAS","Bl","3",12.6666666666667,5.03322295684717,3,"Y"
"1912","SBSdw1","SBSdw1/07","BETUPAP","Ep","2",1.44000000059605,1.18339386974502,20,"Y"
"1913","SBSdw1","SBSdw1/07","PINUCON","Pl","2",6.75,5.34555890436164,6,"Y"
"1914","SBSdw1","SBSdw1/08","BETUPAP","Ep","2",8.375,5.76447453517375,4,"Y"
"1915","SBSdw1","SBSdw1/08","PICEENE","Sx","1",22.5166666706403,17.9867080581077,6,"Y"
"1916","SBSdw1","SBSdw1/08","PINUCON","Pl","2",3,0,4,"Y"
"1917","SBSdw1","SBSdw1/08","PSEUMEN","Fd","3",29.3333333333333,27.2274371422162,3,"Y"
"1918","SBSdw2","SBSdw2/01","PINUCON","Pl","1",18.8582857117057,14.3384077914038,35,"Y"
"1919","SBSdw2","SBSdw2/04","PINUCON","Pl","1",9,3.16227766016838,4,"Y"
"1920","SBSdw2","SBSdw2/05","PICEENE","Sx","1",13.9500000096858,13.4016789934578,10,"Y"
"1921","SBSdw2","SBSdw2/05","PINUCON","Pl","1",6.5333333545261,4.87826816349574,9,"Y"
"1922","SBSdw2","SBSdw2/05","PSEUMEN","Fd","1",23.4181818074801,14.5035042962229,11,"Y"
"1923","SBSdw2","SBSdw2/06","PICEENE","Sx","2",5.00833332538605,3.38457955827446,12,"Y"
"1924","SBSdw2","SBSdw2/06","POPUTRE","At","2",0.981818182901903,0.879553989958202,44,"Y"
"1925","SBSdw2","SBSdw2/07","PICEMAR","Sb","3",18,11.3137084989848,2,"Y"
"1926","SBSdw2","SBSdw2/08","PICEENE","Sx","1",22.7272727272727,13.3741609762326,11,"Y"
"1927","SBSdw2","SBSdw2/09","PICEENE","Sx","1",15,0,2,"Y"
"1928","SBSdw2","SBSdw2/10","PICEENE","Sx","2",25.5,0.707106781186548,2,"Y"
"1929","SBSdw3","SBSdw3/01","PICEENE","Sx","1",14.5294117647059,12.0571248760373,34,"Y"
"1930","SBSdw3","SBSdw3/01","PINUCON","Pl","1",19.8846153846154,14.839344791673,26,"Y"
"1931","SBSdw3","SBSdw3/03","PINUCON","Pl","1",24.6675001578405,21.9739038435681,8,"Y"
"1932","SBSdw3","SBSdw3/03","POPUTRE","At","3",0.925000015646219,0.427200192323619,4,"Y"
"1933","SBSdw3","SBSdw3/05","PICEENE","Sx","3",10.0250000059605,5.98014573023889,8,"Y"
"1934","SBSdw3","SBSdw3/05","PINUCON","Pl","1",24.1600000023842,11.2975120179623,10,"Y"
"1935","SBSdw3","SBSdw3/06","BETUPAP","Ep","3",26.5500000007451,19.0211724128645,2,"Y"
"1936","SBSdw3","SBSdw3/06","PICEENE","Sx","1",19.5545454458757,14.5603134420023,11,"Y"
"1937","SBSdw3","SBSdw3/06","PICEMAR","Sb","3",28.466666618983,28.2675314916787,3,"Y"
"1938","SBSdw3","SBSdw3/06","PINUCON","Pl","1",14.2,12.9884564132925,5,"Y"
"1939","SBSdw3","SBSdw3/07","PICEENE","Sx","1",22.0764705849921,17.5286739886289,17,"Y"
"1940","SBSdw3","SBSdw3/08","PICEENE","Sx","1",18.3411765028449,12.8251246938478,17,"Y"
"1941","SBSdw3","SBSdw3/08","POPUTRI","Ac","2",3.43333333730698,3.13857717174692,6,"Y"
"1942","SBSmc1","SBSmc1/08","PINUCON","Pl","3",23.75,19.4454364826301,2,"Y"
"1943","SBSmc2","SBSmc2/01a","PICEENE","Sx","1",14.280000038445,9.55782403995662,5,"Y"
"1944","SBSmc2","SBSmc2/01a","POPUTRE","At","2",0.300000000745058,0.282842711420948,2,"Y"
"1945","SBSmc2","SBSmc2/01b","PICEENE","Sx","1",11.7000000079473,11.1968745776471,3,"Y"
"1946","SBSmc2","SBSmc2/01c","POPUTRE","At","2",6.5,2.12132034355964,2,"Y"
"1947","SBSmc2","SBSmc2/03","PINUCON","Pl","2",25.0919999980926,17.8614323818279,25,"Y"
"1948","SBSmc2","SBSmc2/03","POPUTRE","At","3",33,31.1876043752428,4,"Y"
"1949","SBSmc2","SBSmc2/05","ABIELAS","Bl","1",20.6325000017881,20.1667330453884,40,"Y"
"1950","SBSmc2","SBSmc2/05","PICEAX","Sx","1",14,10.0724647159742,12,"Y"
"1951","SBSmc2","SBSmc2/05","PICEENE","Sx","1",21.4157894743901,17.5484324309012,76,"Y"
"1952","SBSmc2","SBSmc2/05","PICEGLA","Sx","1",1,0,2,"Y"
"1953","SBSmc2","SBSmc2/05","POPUTRE","At","1",19.7722222250369,17.2655660539827,18,"Y"
"1954","SBSmc2","SBSmc2/05","PSEUMEN","Fd","3",33.5,33.2340187157677,2,"Y"
"1955","SBSmc2","SBSmc2/06","PICEENE","Sx","1",13.8680851044173,9.24002761273094,94,"Y"
"1956","SBSmc2","SBSmc2/06","PINUCON","Pl","1",11.2346153846727,9.7002656584666,26,"Y"
"1957","SBSmc2","SBSmc2/07","PICEENE","Sx","3",11.4615384615385,10.6564955513479,13,"Y"
"1958","SBSmc2","SBSmc2/07","PINUCON","Pl","3",16.7999999788072,16.1956012717383,9,"Y"
"1959","SBSmc2","SBSmc2/08","ABIELAS","Bl","2",3,0,2,"Y"
"1960","SBSmc2","SBSmc2/08","PINUCON","Pl","2",40,0,2,"Y"
"1961","SBSmc2","SBSmc2/09","PICEENE","Sx","1",18.0128205128205,14.5942883472156,39,"Y"
"1962","SBSmc2","SBSmc2/09","POPUTRE","At","2",1.3,0.670820393249937,5,"Y"
"1963","SBSmc2","SBSmc2/09","POPUTRI","Ac","3",13.4,12.934450123604,5,"Y"
"1964","SBSmc2","SBSmc2/09a","ABIELAS","Bl","1",12.5,12.0208152801713,2,"Y"
"1965","SBSmc2","SBSmc2/09a","PICEENE","Sx","1",20.5,6.36396103067893,2,"Y"
"1966","SBSmc2","SBSmc2/09b","PINUCON","Pl","2",30.6666666666667,14.3730071082336,3,"Y"
"1967","SBSmc2","SBSmc2/09b","POPUTRI","Ac","3",15,7.07106781186548,2,"Y"
"1968","SBSmc2","SBSmc2/10","ABIELAS","Bl","1",18.6052631578947,16.8880086574872,38,"Y"
"1969","SBSmc2","SBSmc2/10","PICEENE","Sx","1",19.0222222225534,14.4789321813103,18,"Y"
"1970","SBSmc2","SBSmc2/10","PINUCON","Pl","2",6,3.57770876399966,11,"Y"
"1971","SBSmc2","SBSmc2/10a","ABIELAS","Bl","1",7.75,5.56776436283002,8,"Y"
"1972","SBSmc2","SBSmc2/10b","PICEENE","Sx","2",34.1800001531839,30.8454536029354,5,"Y"
"1973","SBSmc3","SBSmc3/01","ABIELAS","Bl","1",10.3444444437822,10.2787743738203,18,"Y"
"1974","SBSmc3","SBSmc3/01","PICEENE","Sx","1",13.3288000002503,9.41735468835928,25,"Y"
"1975","SBSmc3","SBSmc3/01","PINUCON","Pl","1",21.1280000001192,11.156146287934,25,"Y"
"1976","SBSmc3","SBSmc3/02","PICEENE","Sx","3",0.650000013411045,0.63639611781929,2,"Y"
"1977","SBSmc3","SBSmc3/02","PINUCON","Pl","2",25.3666666671634,17.0089192283941,3,"Y"
"1978","SBSmc3","SBSmc3/03","PINUCON","Pl","2",26.7272727272727,13.4189486107587,11,"Y"
"1979","SBSmc3","SBSmc3/04","ABIELAS","Bl","2",0.833333333333333,0.288675134594813,3,"Y"
"1980","SBSmc3","SBSmc3/05","PINUCON","Pl","1",24.8137499999721,18.7230667035617,8,"Y"
"1981","SBSmc3","SBSmc3/06","PICEMAR","Sb","2",4.23333333432674,4.15491676466726,3,"Y"
"1982","SBSmc3","SBSmc3/07","ABIELAS","Bl","2",2,0,3,"Y"
"1983","SBSmc3","SBSmc3/08","PICEENE","Sx","2",40.5250000003725,19.0832168842635,4,"Y"
"1984","SBSmh","SBSmh/01","ABIELAS","Bl","2",1.33333333333333,0.492365963917331,12,"Y"
"1985","SBSmh","SBSmh/01","PICEENE","Sx","1",9.47299997489899,9.11027266528671,10,"Y"
"1986","SBSmh","SBSmh/01","POPUTRE","At","2",1.30000000127724,1.1633285569631,7,"Y"
"1987","SBSmh","SBSmh/04","ABIELAS","Bl","4",2.30000000074506,0.213808992733439,8,"Y"
"1988","SBSmh","SBSmh/04","PSEUMEN","Fd","2",35.8799999833107,21.7170836192219,15,"Y"
"1989","SBSmh","SBSmh/05","ABIELAS","Bl","2",46,1.0690449676497,8,"Y"
"1990","SBSmh","SBSmh/05","POPUTRE","At","2",0.5,0,2,"Y"
"1991","SBSmh","SBSmh/05","PSEUMEN","Fd","2",31.7833333661159,12.6216350435158,6,"Y"
"1992","SBSmh","SBSmh/06","ABIELAS","Bl","2",1.10000000149012,0,4,"Y"
"1993","SBSmh","SBSmh/06","BETUPAP","Ep","2",5.55000000074506,0.636396102014222,2,"Y"
"1994","SBSmh","SBSmh/06","PICEENE","Sx","1",16.1500000022352,5.72756492866471,2,"Y"
"1995","SBSmh","SBSmh/06","PINUCON","Pl","1",2,1.4142135623731,2,"Y"
"1996","SBSmh","SBSmh/07","ABIELAS","Bl","2",3.33333333333333,2.74137766736937,12,"Y"
"1997","SBSmh","SBSmh/07","PICEENE","Sx","1",11.040000000596,4.29045452123062,5,"Y"
"1998","SBSmh","SBSmh/07","POPUTRI","Ac","2",2.5,0.534522483824849,8,"Y"
"1999","SBSmh","SBSmh/07","PSEUMEN","Fd","2",8.5,8.38649708360608,4,"Y"
"2000","SBSmh","SBSmh/08","ABIELAS","Bl","2",3,0,4,"Y"
"2001","SBSmk1","SBSmk1/01","PICEENE","Sx","1",21.1956521697018,17.932689254656,23,"Y"
"2002","SBSmk1","SBSmk1/01","PINUCON","Pl","1",18.447599980887,17.4617236686031,20,"Y"
"2003","SBSmk1","SBSmk1/01","PSEUMEN","Fd","2",7.32222222122881,5.33614509398771,9,"Y"
"2004","SBSmk1","SBSmk1/02","PICEENE","Sx","3",11.0833333333333,4.29437616734569,6,"Y"
"2005","SBSmk1","SBSmk1/03","PINUCON","Pl","1",17.125,4.76751158012927,4,"Y"
"2006","SBSmk1","SBSmk1/03","POPUTRE","At","3",0.300000000745058,0.282842711420948,2,"Y"
"2007","SBSmk1","SBSmk1/04","ABIELAS","Bl","3",24.1157894746253,17.7551013989535,19,"Y"
"2008","SBSmk1","SBSmk1/04","BETUPAP","Ep","2",4.22727271101691,3.26254222549569,11,"Y"
"2009","SBSmk1","SBSmk1/04","PICEENE","Sx","2",8.15294119365075,4.63453309172425,17,"Y"
"2010","SBSmk1","SBSmk1/04","POPUTRE","At","2",3.92222222354677,3.87517024576332,9,"Y"
"2011","SBSmk1","SBSmk1/05","PICEENE","Sx","1",9.12727273052389,8.6134883617997,11,"Y"
"2012","SBSmk1","SBSmk1/05","PINUCON","Pl","1",20.3875000001863,16.6081251632775,8,"Y"
"2013","SBSmk1","SBSmk1/05","POPUTRE","At","2",0.533333333830039,0.450924974566298,3,"Y"
"2014","SBSmk1","SBSmk1/06","PICEMAR","Sb","2",9.85000000024835,8.37705198707687,6,"Y"
"2015","SBSmk1","SBSmk1/06","PINUCON","Pl","1",24,10.1784085199996,6,"Y"
"2016","SBSmk1","SBSmk1/07","ABIELAS","Bl","1",10.705882365651,8.84869132727799,17,"Y"
"2017","SBSmk1","SBSmk1/07","PICEENE","Sx","1",16.1552941417869,10.5817402470446,17,"Y"
"2018","SBSmk1","SBSmk1/07","PINUCON","Pl","1",12.2175000001056,11.6308931298165,12,"Y"
"2019","SBSmk1","SBSmk1/07","PSEUMEN","Fd","2",7,5.94418483337567,4,"Y"
"2020","SBSmk1","SBSmk1/08","ABIELAS","Bl","1",13.4875000240281,8.67754765813515,16,"Y"
"2021","SBSmk1","SBSmk1/08","PICEENE","Sx","1",20.3437500149012,13.4571403051039,16,"Y"
"2022","SBSmk1","SBSmk1/08","POPUTRI","Ac","2",1.85000000149012,1.48211560482663,4,"Y"
"2023","SBSmk2","SBSmk2/01","BETUPAP","Ep","2",3.58333333333333,2.90545464027003,6,"Y"
"2024","SBSmk2","SBSmk2/01","PICEENE","Sx","1",22.7272727272727,10.4388551560838,22,"Y"
"2025","SBSmk2","SBSmk2/01","PINUCON","Pl","1",14.2857142857143,11.771636613973,7,"Y"
"2026","SBSmk2","SBSmk2/02","PINUCON","Pl","1",16.5,4.51386752131695,5,"Y"
"2027","SBSmk2","SBSmk2/02","POPUTRE","At","3",0.400000008443991,0.264575139273018,3,"Y"
"2028","SBSmk2","SBSmk2/03","BETUPAP","Ep","2",2.5,1.44337567297406,7,"Y"
"2029","SBSmk2","SBSmk2/03","PINUCON","Pl","1",14.6875,12.0739906410433,8,"Y"
"2030","SBSmk2","SBSmk2/03","POPUTRE","At","2",4.24000000506639,3.51183712029527,5,"Y"
"2031","SBSmk2","SBSmk2/04","PICEMAR","Sb","1",18,14.142135623731,2,"Y"
"2032","SBSmk2","SBSmk2/04","PINUCON","Pl","1",24.25,22.9809703885628,2,"Y"
"2033","SBSmk2","SBSmk2/05","BETUPAP","Ep","2",4.30000000074506,3.29545140942087,4,"Y"
"2034","SBSmk2","SBSmk2/05","PICEENE","Sx","1",18.1624999912456,9.60668480795097,8,"Y"
"2035","SBSmk2","SBSmk2/05","PINUCON","Pl","1",17.1499999053776,6.41118829097795,4,"Y"
"2036","SBSmk2","SBSmk2/05","POPUTRE","At","2",2.46500004734844,0.657609373464295,2,"Y"
"2037","SBSmm","SBSmm/01","ABIELAS","Bl","1",17.2249999841054,14.6513496103053,12,"Y"
"2038","SBSmm","SBSmm/01","PINUCON","Pl","1",7.5625,6.73709083040617,8,"Y"
"2039","SBSmm","SBSmm/03","PICEENE","Sx","2",2.86666667461395,1.70391704352434,3,"Y"
"2040","SBSmm","SBSmm/03","PINUCON","Pl","1",17.1666666666667,7.14726054746386,3,"Y"
"2041","SBSmm","SBSmm/04","ABIELAS","Bl","2",3.66666666666667,3.05505046330389,3,"Y"
"2042","SBSmm","SBSmm/04","PICEENE","Sx","2",5.75,4.92442890089805,4,"Y"
"2043","SBSmm","SBSmm/06","ABIELAS","Bl","1",3,0,2,"Y"
"2044","SBSmm","SBSmm/06","PICEENE","Sx","1",4.5,3.53553390593274,2,"Y"
"2045","SBSmm","SBSmm/06","PINUCON","Pl","1",12.5,3.53553390593274,2,"Y"
"2046","SBSmm","SBSmm/07","ABIELAS","Bl","1",18.5,10.0711752754369,8,"Y"
"2047","SBSmm","SBSmm/07","PICEENE","Sx","1",17.7777777777778,9.72598433279789,18,"Y"
"2048","SBSmm","SBSmm/09","PICEENE","Sx","2",2,0,2,"Y"
"2049","SBSmw","SBSmw/01","ABIELAS","Bl","1",16.1157894703118,14.9823697556912,19,"Y"
"2050","SBSmw","SBSmw/01","BETUPAP","Ep","2",2.86363636634567,2.73980755581498,11,"Y"
"2051","SBSmw","SBSmw/01","PINUCON","Pl","1",14.4800000001987,11.4827945827153,15,"Y"
"2052","SBSmw","SBSmw/01","POPUTRE","At","1",5.00333333325883,4.58803153130122,3,"Y"
"2053","SBSmw","SBSmw/01","PSEUMEN","Fd","1",19.5278947368068,17.9560669348144,19,"Y"
"2054","SBSmw","SBSmw/03","PINUCON","Pl","1",14.4799999833107,11.2332987355435,5,"Y"
"2055","SBSmw","SBSmw/03","POPUTRE","At","2",6.6499999538064,4.87903672064488,2,"Y"
"2056","SBSmw","SBSmw/04","PSEUMEN","Fd","1",24.9750000908971,18.9368689630727,10,"Y"
"2057","SBSmw","SBSmw/08","BETUPAP","Ep","2",6.46000000089407,5.3659109198663,5,"Y"
"2058","SBSmw","SBSmw/08","PICEENE","Sx","1",22.2699999928474,21.1915627922943,10,"Y"
"2059","SBSmw","SBSmw/08","POPUTRI","Ac","2",1.05000000074506,1.01559271847071,8,"Y"
"2060","SBSmw","SBSmw/08","PSEUMEN","Fd","2",4.33333333333333,1.15470053837925,3,"Y"
"2061","SBSmw","SBSmw/11","PICEENE","Sx","2",8.5,6.36396103067893,2,"Y"
"2062","SBSmz","SBSmz/102","ABIELAS","Bl","3",33.7888888890545,30.2754209070421,9,"Y"
"2063","SBSmz","SBSmz/102","BETUPAP","Ep","4",1.30000001192093,0.989949476802427,2,"Y"
"2064","SBSmz","SBSmz/104","ABIELAS","Bl","2",51.6666666666667,10.4083299973307,3,"Y"
"2065","SBSmz","SBSmz/110","PICEENE","Sx","1",15.0500000007451,7.00035713269315,2,"Y"
"2066","SBSmz","SBSmz/112","ABIELAS","Bl","2",40.5,15.5531347322654,6,"Y"
"2067","SBSmz","SBSmz/112","PICEENE","Sx","1",16.550000006333,13.0972007180214,4,"Y"
"2068","SBSvk","SBSvk/01","ABIELAS","Bl","1",18.953204093558,13.8760335857819,49,"Y"
"2069","SBSvk","SBSvk/01","PICEA","Sx","1",12.2,3.11448230047949,5,"Y"
"2070","SBSvk","SBSvk/01","PICEENE","Sx","1",20.0522727422755,10.9906194469312,44,"Y"
"2071","SBSvk","SBSvk/02","ABIELAS","Bl","3",22.75,7.9320026895272,4,"Y"
"2072","SBSvk","SBSvk/02","PICEA","Sx","2",7,2.82842712474619,2,"Y"
"2073","SBSvk","SBSvk/02","PICEENE","Sx","2",3.75,1.76776695296637,2,"Y"
"2074","SBSvk","SBSvk/02","PINUCON","Pl","1",12,6.97614984548545,4,"Y"
"2075","SBSvk","SBSvk/03","PICEA","Sx","1",15.7000000004967,6.02245796989119,3,"Y"
"2076","SBSvk","SBSvk/03","PICEENE","Sx","1",6.07500001788139,5.50961279089952,4,"Y"
"2077","SBSvk","SBSvk/03","PSEUMEN","Fd","1",12,5.56776436283002,3,"Y"
"2078","SBSvk","SBSvk/04","PICEA","Sx","1",14.5,5.54075807087803,6,"Y"
"2079","SBSvk","SBSvk/04","PICEENE","Sx","1",18.01764710379,7.20357864160485,17,"Y"
"2080","SBSvk","SBSvk/04","POPUTRI","Ac","3",0.200000002980232,0,2,"Y"
"2081","SBSvk","SBSvk/05","ABIELAS","Bl","1",14.6545454449952,11.4525823635665,22,"Y"
"2082","SBSvk","SBSvk/05","BETUPAP","Ep","4",3.67500000819564,3.64725924087499,4,"Y"
"2083","SBSvk","SBSvk/05","PICEA","Sx","1",12.3666666671634,11.7304447209945,3,"Y"
"2084","SBSvk","SBSvk/05","PICEENE","Sx","1",18.7944444157183,9.45388010576721,18,"Y"
"2085","SBSvk","SBSvk/06","ABIELAS","Bl","1",8.22857143197741,3.55654995442063,7,"Y"
"2086","SBSvk","SBSvk/06","PICEA","Sx","1",10.5,6.35085296108588,4,"Y"
"2087","SBSvk","SBSvk/06","PICEENE","Sx","1",11.8333333333333,4.48144321991625,3,"Y"
"2088","SBSvk","SBSvk/08","ABIELAS","Bl","4",5.10000002384186,2.6870057347914,2,"Y"
"2089","SBSvk","SBSvk/10","ABIELAS","Bl","1",12,1.4142135623731,2,"Y"
"2090","SBSvk","SBSvk/10","PICEA","Sx","1",15,7.07106781186548,2,"Y"
"2091","SBSvz","SBSvz/101","BETUPAP","Ep","1",13.1333333336645,7.91896457911418,9,"Y"
"2092","SBSvz","SBSvz/104","ABIELAS","Bl","1",4,2.82842712474619,2,"Y"
"2093","SBSvz","SBSvz/105","ABIELAS","Bl","1",19,1.82574185835055,7,"Y"
"2094","SBSvz","SBSvz/105","BETUPAP","Ep","1",13.4,11.61034021896,5,"Y"
"2095","SBSvz","SBSvz/105","PICEENE","Sx","1",2.125,1.03077640640442,4,"Y"
"2096","SBSvz","SBSvz/105","PINUCON","Pl","1",17.2857142857143,10.4676372009842,7,"Y"
"2097","SBSwk1","SBSwk1/01","ABIELAS","Bl","1",18.2131147611825,11.7169565243077,244,"Y"
